,Country,Region,Population,Average Government Expenditure as % of GDP,Annualized percentage change in GDP per capita USD,start_year,end_year
101,France,Europe,38317571.0,13.350057002433486,,1867,1872
102,India,Asia,252064885.0,6.452764077993021,,1867,1872
103,Italy,Europe,28068339.0,9.832507855134219,,1867,1872
104,Spain,Europe,16330962.0,15.392459293194811,2.9053191503685794,1867,1872
105,Sweden,Europe,4245832.0,5.925444834016883,2.9961232714643016,1867,1872
106,United Kingdom,Europe,32004200.0,7.093475891697146,1.240940649355604,1867,1872
107,United States,Americas,41732783.0,3.817544875581754,0.9920270266343456,1867,1872
108,Argentina,Americas,1971098.0,8.47487158793479,,1868,1873
109,Belgium,Europe,5219281.0,4.9127357910849945,,1868,1873
110,Canada,Americas,3920147.0,5.429046280231175,,1868,1873
111,Chile,Americas,2095139.0,7.982921793103816,3.3808117915487435,1868,1873
112,France,Europe,38366403.0,13.391923525716503,,1868,1873
113,India,Asia,252399639.0,6.539075838595317,,1868,1873
114,Italy,Europe,28223256.0,9.840880139020669,,1868,1873
115,Spain,Europe,16396117.0,14.91181495911571,7.3683759217133105,1868,1873
116,Sweden,Europe,4285838.0,6.006308101207782,5.183712857281608,1868,1873
117,United Kingdom,Europe,32317597.0,6.9833897809015255,0.720555798447009,1868,1873
118,United States,Americas,42669573.0,3.7144329506122453,1.2192379744695225,1868,1873
119,Argentina,Americas,2034058.0,8.447312704426501,,1869,1874
120,Belgium,Europe,5262866.0,4.961259154875655,,1869,1874
121,Canada,Americas,3977115.0,5.567060204463521,,1869,1874
122,Chile,Americas,2129870.0,7.940620345345363,1.1107960550961193,1869,1874
123,France,Europe,38415294.0,13.424962336915403,,1869,1874
124,India,Asia,252734813.0,6.618554324824162,,1869,1874
125,Italy,Europe,28379027.0,9.86064205085818,,1869,1874
126,Spain,Europe,16461531.0,14.344006960530578,4.71122966104236,1869,1874
127,Sweden,Europe,4326221.0,6.090904145949909,4.497900907427899,1869,1874
128,United Kingdom,Europe,32634063.0,6.87859515363654,0.8342342067837683,1869,1874
129,United States,Americas,43627383.0,3.589822003176238,0.08827095969565768,1869,1874
130,Argentina,Americas,2099028.0,8.420174879983493,2.1766620333830033,1870,1875
131,Belgium,Europe,5306815.0,5.015230894689348,1.2234803785086568,1870,1875
132,Canada,Americas,4034909.0,5.692514693560725,1.0296502376801353,1870,1875
133,Chile,Americas,2165173.0,7.883622225425403,1.87682409796468,1870,1875
134,France,Europe,38464245.0,13.449187904722748,3.417199794984338,1870,1875
135,India,Asia,253070405.0,6.69122547442062,-0.9529650602500661,1870,1875
136,Italy,Europe,28535657.0,9.891791980763562,-0.713200033257666,1870,1875
137,Spain,Europe,16527207.0,13.689214750572305,4.709716801580455,1870,1875
138,Sweden,Europe,4366984.0,6.179197783308844,1.2908671192630505,1870,1875
139,United Kingdom,Europe,32953628.0,6.7791446489728715,0.41176062401286906,1870,1875
140,United States,Americas,44606685.0,3.443749252001737,1.2275224074066005,1870,1875
141,Argentina,Americas,2166073.0,8.365697234231234,1.6479311337105562,1871,1876
142,Belgium,Europe,5351131.0,5.120431138019936,1.4011190016825825,1871,1876
143,Canada,Americas,4093544.0,5.949667453321902,-1.3291079210852375,1871,1876
144,Chile,Americas,2201059.0,7.821325631709807,1.6035168484399787,1871,1876
145,France,Europe,38513254.0,13.502040835007913,1.325476959627947,1871,1876
146,India,Asia,253406417.0,6.839950470819343,-1.027764960258204,1871,1876
147,Italy,Europe,28693149.0,9.948384111918017,-1.0841850940112918,1871,1876
148,Spain,Europe,16593144.0,12.964304458840568,3.790807789535733,1871,1876
149,Sweden,Europe,4408132.0,6.269990442259695,1.8416744686391873,1871,1876
150,United Kingdom,Europe,33276322.0,6.685088676887433,0.48179359053872606,1871,1876
151,United States,Americas,45607961.0,3.279822571566837,0.5275981042730304,1871,1876
152,Argentina,Americas,2235260.0,8.312437336637812,2.570076992930126,1872,1877
153,Belgium,Europe,5395817.0,5.242091684634729,0.422978489741066,1872,1877
154,Canada,Americas,4153029.0,6.16931000382947,0.2562259075618911,1872,1877
155,Chile,Americas,2237535.0,7.772568780064279,-0.020951185581385978,1872,1877
156,France,Europe,38562323.0,13.528461265336924,0.46663908230888396,1872,1877
157,India,Asia,253742849.0,6.968352677117413,-1.1054673674692261,1872,1877
158,Italy,Europe,28851509.0,10.039239328818956,0.6471800323123222,1872,1877
159,Spain,Europe,16659345.0,12.20297642810464,2.9844766879723483,1872,1877
160,Sweden,Europe,4449667.0,6.360853323044791,1.023541735056166,1872,1877
161,United Kingdom,Europe,33602176.0,6.596606006162744,0.5282769280312127,1872,1877
162,United States,Americas,46631704.0,3.1052366623608556,0.42389429439368964,1872,1877
163,Argentina,Americas,2306657.0,8.260418351606779,0.4056331002898039,1873,1878
164,Belgium,Europe,5440877.0,5.380142067986317,0.848654269064042,1873,1878
165,Canada,Americas,4213379.0,6.351376451438086,-2.333954030413554,1873,1878
166,Chile,Americas,2274613.0,7.756147700410364,-0.7116377714230349,1873,1878
167,France,Europe,38611451.0,13.528461265336924,1.6972737059648413,1873,1878
168,India,Asia,254079702.0,7.076392107566483,-1.0947165953561044,1873,1878
169,Italy,Europe,29010741.0,10.164284965912787,1.2397044966820703,1873,1878
170,Spain,Europe,16725809.0,11.439607006864032,0.5558015115524562,1873,1878
171,Sweden,Europe,4491594.0,6.449281965156277,0.06122096594021187,1873,1878
172,United Kingdom,Europe,33931221.0,6.513942712076163,0.1263492626006002,1873,1878
173,United States,Americas,47678418.0,2.927348076349119,0.31955875638542963,1873,1878
174,Argentina,Americas,2380335.0,8.20966514342191,0.4139443584427527,1874,1879
175,Belgium,Europe,5487623.0,5.534534273358439,0.3748650977143164,1874,1879
176,Canada,Americas,4271701.0,6.495749428388845,-0.9801077550158133,1874,1879
177,Chile,Americas,2311789.0,7.79088984514469,2.5761863611859948,1874,1879
178,France,Europe,38667543.0,13.502016712264746,-1.966468051322856,1874,1879
179,India,Asia,254760858.0,7.164000882204706,-0.9053573156983741,1874,1879
180,Italy,Europe,29178818.0,10.323495193837958,0.2783721933340422,1874,1879
181,Spain,Europe,16796632.0,10.70854645155143,0.8930324077721652,1874,1879
182,Sweden,Europe,4529401.0,6.532770261256669,0.38520651902602676,1874,1879
183,United Kingdom,Europe,34250722.0,6.437352697183944,-0.3014372871924187,1874,1879
184,United States,Americas,48749140.0,2.753503861439332,2.85642895993119,1874,1879
185,Argentina,Americas,2456365.0,8.517990615023018,-0.37891594278680607,1875,1880
186,Austria,Europe,4943751.0,14.2153,,1875,1880
187,Belgium,Europe,5536082.0,5.885193838352056,1.3906072149144189,1875,1880
188,Brazil,Americas,11834544.0,24.1936,,1875,1880
189,Canada,Americas,4327935.0,6.865936778156694,0.35610453261978314,1875,1880
190,Chile,Americas,2349056.0,7.895563929977976,3.3571408706519756,1875,1880
191,Denmark,Europe,2082563.0,9.86905,,1875,1880
192,France,Europe,38730622.0,14.033497115312912,-0.9098179299795395,1875,1880
193,Germany,Europe,44110884.0,11.271455,,1875,1880
194,Greece,Europe,4067664.0,27.32366,,1875,1880
195,India,Asia,255789440.0,7.365410337248117,-0.5350493501970144,1875,1880
196,Italy,Europe,29355842.0,11.214571910803253,0.5010052653812602,1875,1880
197,Japan,Asia,36977992.0,1.081405,,1875,1880
198,Netherlands,Europe,4040346.0,12.01584,,1875,1880
199,New Zealand,Oceania,510014.0,12.882,,1875,1880
200,Norway,Europe,1916359.0,0.833333,,1875,1880
201,Portugal,Europe,4613680.0,9.78885,,1875,1880
202,Russia,Europe,54112425.0,16.64017,,1875,1880
203,Spain,Europe,16871852.0,10.501919209994622,2.053235554897914,1875,1880
204,Sweden,Europe,4563030.0,6.733022177074605,0.6306650712447404,1875,1880
205,United Kingdom,Europe,34560483.0,6.742949830447425,0.15748637231860485,1875,1880
206,United States,Americas,49844419.0,2.72474941870357,4.148840776212737,1875,1880
207,Argentina,Americas,2534824.0,8.905242988728276,-0.5420373550002466,1876,1881
208,Austria,Europe,4987664.0,15.614265,,1876,1881
209,Belgium,Europe,5586281.0,6.24751723939242,1.3217825134455463,1876,1881
210,Brazil,Americas,12057427.0,28.290325000000003,,1876,1881
211,Canada,Americas,4382020.0,7.01714058831557,4.4485846706892485,1876,1881
212,Chile,Americas,2386406.0,8.13585719087717,4.589189906566182,1876,1881
213,Denmark,Europe,2102992.0,8.4089,,1876,1881
214,France,Europe,38800708.0,14.608272824686333,1.5822868437217474,1876,1881
215,Germany,Europe,44555169.0,11.7889325,,1876,1881
216,Greece,Europe,4109855.0,28.564645,,1876,1881
217,India,Asia,257168597.0,7.548807133514297,0.01608070355041402,1876,1881
218,Italy,Europe,29541914.0,12.539769972421508,1.586708102492751,1876,1881
219,Japan,Asia,37271015.0,1.0882275,,1876,1881
220,Netherlands,Europe,4086642.0,12.322735000000002,,1876,1881
221,New Zealand,Oceania,529338.0,12.95975,,1876,1881
222,Norway,Europe,1928804.0,4.0415665,,1876,1881
223,Portugal,Europe,4649485.0,9.696815,,1876,1881
224,Russia,Europe,54604152.0,17.34037,,1876,1881
225,Spain,Europe,16951508.0,10.939717466257704,1.5836250099607208,1876,1881
226,Sweden,Europe,4592421.0,6.880461197710915,0.10672382889853615,1876,1881
227,United Kingdom,Europe,34860309.0,7.189058835939221,0.6909579222862838,1876,1881
228,United States,Americas,50964818.0,2.705329812967912,4.580986109784035,1876,1881
229,Argentina,Americas,2615789.0,9.696662301147201,1.963886380534241,1877,1882
230,Austria,Europe,5031834.0,15.258143333333331,,1877,1882
231,Belgium,Europe,5638248.0,6.656585329395166,1.690814673022678,1877,1882
232,Brazil,Americas,12284523.0,29.81783,,1877,1882
233,Canada,Americas,4433891.0,7.264277828554394,4.07784697645257,1877,1882
234,Chile,Americas,2423833.0,8.711487117926099,7.1430103042663395,1877,1882
235,Denmark,Europe,2123627.0,7.923581666666666,,1877,1882
236,Finland,Europe,2105853.0,6.86274,,1877,1882
237,France,Europe,38877824.0,15.117756561067834,1.472231936742574,1877,1882
238,Germany,Europe,44992270.0,12.396135000000001,,1877,1882
239,Greece,Europe,4152465.0,25.987536666666667,,1877,1882
240,India,Asia,258901501.0,7.7192984704489085,0.7429654145114206,1877,1882
241,Italy,Europe,29737139.0,13.888651174600385,1.7104550370419913,1877,1882
242,Japan,Asia,37580207.0,1.1197806666666665,,1877,1882
243,Netherlands,Europe,4133595.0,12.574376666666666,,1877,1882
244,New Zealand,Oceania,545917.0,12.622266666666667,,1877,1882
245,Norway,Europe,1938985.0,5.020999333333333,,1877,1882
246,Portugal,Europe,4687749.0,9.425913333333334,,1877,1882
247,Russia,Europe,55100347.0,16.483810000000002,,1877,1882
248,Spain,Europe,17035639.0,10.818301091322775,-0.4188555804544247,1877,1882
249,Sweden,Europe,4617513.0,6.914184510426732,-0.1942746328633449,1877,1882
250,United Kingdom,Europe,35149998.0,7.673613141357994,1.1419464919785405,1877,1882
251,United States,Americas,52110912.0,2.643799993402812,5.162408913766692,1877,1882
252,Argentina,Americas,2699340.0,10.43207618718312,5.190415011942862,1878,1883
253,Austria,Europe,5076261.0,15.12365,,1878,1883
254,Belgium,Europe,5692009.0,7.110051017613216,1.345272408930609,1878,1883
255,Brazil,Americas,12515913.0,29.7767025,,1878,1883
256,Canada,Americas,4483484.0,7.912606717299451,5.00744964066524,1878,1883
257,Chile,Americas,2461328.0,9.479397017194882,6.557417347852046,1878,1883
258,Denmark,Europe,2144469.0,7.62471375,,1878,1883
259,Finland,Europe,2136348.0,7.05882,,1878,1883
260,France,Europe,38961992.0,15.694328501216745,1.8169515562699967,1878,1883
261,Germany,Europe,45421989.0,12.76729125,,1878,1883
262,Greece,Europe,4195498.0,25.3616375,,1878,1883
263,India,Asia,260991354.0,8.005547184670114,1.546173941205442,1878,1883
264,Italy,Europe,29941621.0,15.334215716541188,1.3958228394814531,1878,1883
265,Japan,Asia,37905801.0,1.17718625,,1878,1883
266,Netherlands,Europe,4181215.0,12.9062,,1878,1883
267,New Zealand,Oceania,559490.0,12.553425,,1878,1883
268,Norway,Europe,1946870.0,5.344716249999999,,1878,1883
269,Portugal,Europe,4728508.0,9.4437775,,1878,1883
270,Russia,Europe,55601049.0,15.9069575,,1878,1883
271,Spain,Europe,17124285.0,11.010735431689739,0.6950648092905576,1878,1883
272,Sweden,Europe,4638245.0,6.946642784191006,2.01250477531294,1878,1883
273,United Kingdom,Europe,35429349.0,8.059524535332104,1.2767270322867619,1878,1883
274,United States,Americas,53283291.0,2.636562660613967,4.757678225340234,1878,1883
275,Argentina,Americas,2785560.0,11.163883185708656,5.525794944290019,1879,1884
276,Austria,Europe,5121081.0,16.264812,,1879,1884
277,Belgium,Europe,5746284.0,7.7168456235096174,1.2670153785323546,1879,1884
278,Brazil,Americas,12751661.0,31.420136000000003,,1879,1884
279,Canada,Americas,4533631.0,8.419860117885014,4.799305359599559,1879,1884
280,Chile,Americas,2499399.0,10.094905714031128,4.025005803332005,1879,1884
281,Denmark,Europe,2165515.0,7.4156238000000005,,1879,1884
282,Finland,Europe,2167285.0,7.254899999999999,,1879,1884
283,France,Europe,39046339.0,16.318250962855412,2.8980766013989134,1879,1884
284,Germany,Europe,45855801.0,13.047993,,1879,1884
285,Greece,Europe,4238976.0,25.695826,,1879,1884
286,India,Asia,263098048.0,8.113595461371924,2.320143829487753,1879,1884
287,Italy,Europe,30147508.0,17.018363059705173,1.0318798924040085,1879,1884
288,Japan,Asia,38234217.0,1.1884066,,1879,1884
289,Netherlands,Europe,4229384.0,13.034505999999999,,1879,1884
290,New Zealand,Oceania,573401.0,12.64422,,1879,1884
291,Norway,Europe,1954788.0,5.6864252,,1879,1884
292,Portugal,Europe,4769622.0,9.541198,,1879,1884
293,Russia,Europe,56106300.0,15.930038,,1879,1884
294,Spain,Europe,17213392.0,11.349514828128251,2.260476861676075,1879,1884
295,Sweden,Europe,4659071.0,6.997794812389549,0.4999429738932859,1879,1884
296,United Kingdom,Europe,35710919.0,8.527047499995069,1.4570875197787325,1879,1884
297,United States,Americas,54482036.0,2.629815163731065,2.6777145791092583,1879,1884
298,Argentina,Americas,2874534.0,11.660185,8.831801013022723,1880,1885
299,Austria,Europe,5166297.0,16.213528333333333,1.2765835976740192,1880,1885
300,Belgium,Europe,5801075.0,8.356976666666666,0.4703800222489063,1880,1885
301,Brazil,Americas,12991849.0,31.775356666666667,-0.056775206937986766,1880,1885
302,Canada,Americas,4584338.0,9.408346666666667,2.6782112182558437,1880,1885
303,Chile,Americas,2538055.0,10.311666666666667,1.044930539551081,1880,1885
304,Denmark,Europe,2186768.0,7.360580666666666,0.8429748086582922,1880,1885
305,Finland,Europe,2198670.0,7.6411750000000005,,1880,1885
306,France,Europe,39130866.0,17.018725,0.8095157743288395,1880,1885
307,Germany,Europe,46293746.0,13.339355833333334,2.1604399418831743,1880,1885
308,Greece,Europe,4282905.0,26.300331666666665,4.572203579436573,1880,1885
309,India,Asia,265221721.0,8.247727833333334,2.763372932458319,1880,1885
310,Italy,Europe,30354809.0,18.405775000000002,1.0163265743230232,1880,1885
311,Japan,Asia,38565477.0,1.1356656666666667,2.731595389830077,1880,1885
312,Netherlands,Europe,4278108.0,13.191471666666667,1.94195692562813,1880,1885
313,New Zealand,Oceania,587658.0,12.760599999999998,-0.8688082546256526,1880,1885
314,Norway,Europe,1962737.0,5.938687166666667,-0.031982096573235363,1880,1885
315,Portugal,Europe,4811093.0,9.616628333333333,2.120098037050089,1880,1885
316,Russia,Europe,56616141.0,16.20150333333333,1.2797644171415934,1880,1885
317,Spain,Europe,17302962.0,11.856523333333334,-0.2137020018568525,1880,1885
318,Sweden,Europe,4679989.0,7.093633129333333,1.3452569830315175,1880,1885
319,United Kingdom,Europe,35994727.0,9.053345,0.44622496825690305,1880,1885
320,United States,Americas,55707739.0,2.6642111666666666,0.532723408810365,1880,1885
321,Argentina,Americas,2966350.0,11.932788333333335,8.21572502228538,1881,1886
322,Austria,Europe,5211912.0,16.551883333333333,1.1211127892784445,1881,1886
323,Belgium,Europe,5856389.0,8.873691666666668,0.5337086594084051,1881,1886
324,Brazil,Americas,13236561.0,32.89935166666667,0.39020137925120935,1881,1886
325,Canada,Americas,4635612.0,9.492655000000001,0.34205538833653737,1881,1886
326,Chile,Americas,2577306.0,10.901666666666666,1.0778013015738663,1881,1886
327,Denmark,Europe,2208230.0,7.066980666666667,1.3645474259118107,1881,1886
328,Finland,Europe,2230510.0,7.745594,,1881,1886
329,France,Europe,39215572.0,17.03237833333333,0.39154577260740453,1881,1886
330,Germany,Europe,46735862.0,14.010631666666667,1.7701640856839784,1881,1886
331,Greece,Europe,4327290.0,26.357966666666666,4.252124518175027,1881,1886
332,India,Asia,267362508.0,8.180467499999999,1.7510801237528018,1881,1886
333,Italy,Europe,30563534.0,18.97656,0.8533660616488747,1881,1886
334,Japan,Asia,38899606.0,1.1632773333333333,4.005064758564991,1881,1886
335,Netherlands,Europe,4327393.0,13.641676666666667,1.899208167463673,1881,1886
336,New Zealand,Oceania,602269.0,13.0524,-0.8784893396708182,1881,1886
337,Norway,Europe,1970719.0,7.035655833333333,0.7193823528270915,1881,1886
338,Portugal,Europe,4852925.0,9.632605,2.5449990275830725,1881,1886
339,Russia,Europe,57130614.0,16.49324,-3.7193421684569183,1881,1886
340,Spain,Europe,17392999.0,11.939491666666667,-0.8234869399596056,1881,1886
341,Sweden,Europe,4701002.0,7.243281235833333,0.8290205946249518,1881,1886
342,United Kingdom,Europe,36280791.0,9.243916666666665,0.07797787112628907,1881,1886
343,United States,Americas,56961007.0,2.520945333333333,0.4836981967940579,1881,1886
344,Argentina,Americas,3061098.0,11.725716666666665,4.3260247772132665,1882,1887
345,Austria,Europe,5257929.0,16.407213333333335,2.3549277814007397,1882,1887
346,Belgium,Europe,5912231.0,9.27418,0.7138793328748783,1882,1887
347,Brazil,Americas,13485883.0,32.872503333333334,-1.4310436649557223,1882,1887
348,Canada,Americas,4687459.0,9.730906666666668,0.10092635131415673,1882,1887
349,Chile,Americas,2617159.0,11.431666666666667,0.6521654892643891,1882,1887
350,Denmark,Europe,2229902.0,7.2611335,1.3466073075978358,1882,1887
351,Finland,Europe,2262810.0,7.947716666666667,1.1813498875388628,1882,1887
352,France,Europe,39300458.0,16.998408333333334,-0.3423414264077107,1882,1887
353,Germany,Europe,47182190.0,14.736148333333333,2.163401442601387,1882,1887
354,Greece,Europe,4372134.0,26.012238333333332,3.6592937944820214,1882,1887
355,India,Asia,269520547.0,8.211488666666666,2.140425944695745,1882,1887
356,Italy,Europe,30773692.0,19.700051666666667,1.1138455743088693,1882,1887
357,Japan,Asia,39236630.0,1.1765493333333332,3.920185236645235,1882,1887
358,Netherlands,Europe,4377246.0,13.823196666666666,1.8823884407239477,1882,1887
359,New Zealand,Oceania,617244.0,13.346966666666667,-0.23162801549759804,1882,1887
360,Norway,Europe,1978733.0,7.1088933333333335,0.3300920603493518,1882,1887
361,Portugal,Europe,4895120.0,9.622845,2.353386935171531,1882,1887
362,Russia,Europe,57649761.0,16.379828333333332,2.6235229326533105,1882,1887
363,Spain,Europe,17483504.0,11.665951666666666,-1.3390571747536772,1882,1887
364,Sweden,Europe,4722109.0,7.492136633166666,0.97485946029503,1882,1887
365,United Kingdom,Europe,36569128.0,9.188595,0.2823380291170796,1882,1887
366,United States,Americas,58242459.0,2.4179273333333335,0.17971001937715503,1882,1887
367,Argentina,Americas,3158873.0,11.078248333333335,4.57759182648565,1883,1888
368,Austria,Europe,5304353.0,16.678303333333332,1.494021455628225,1883,1888
369,Belgium,Europe,5968605.0,9.581255,0.6420125000269117,1883,1888
370,Brazil,Americas,13739900.0,32.53802833333334,-1.6731197710216916,1883,1888
371,Canada,Americas,4739885.0,9.775644999999999,1.4805717627655923,1883,1888
372,Chile,Americas,2657625.0,11.265,-0.4969003033963637,1883,1888
373,Denmark,Europe,2251787.0,7.4340581666666665,0.7684531937705685,1883,1888
374,Finland,Europe,2295579.0,8.045756666666668,1.136542247360417,1883,1888
375,France,Europe,39385524.0,16.95484,-0.1650627984002062,1883,1888
376,Germany,Europe,47632769.0,15.283148333333335,1.7852281900967437,1883,1888
377,Greece,Europe,4417442.0,27.243816666666664,4.179081430282583,1883,1888
378,India,Asia,271695977.0,8.352238,1.648958515829535,1883,1888
379,Italy,Europe,30985293.0,20.438791666666667,0.8225232310691055,1883,1888
380,Japan,Asia,39576573.0,1.1670671666666665,1.9110745790340333,1883,1888
381,Netherlands,Europe,4427673.0,14.06582,0.6948094394248372,1883,1888
382,New Zealand,Oceania,632591.0,13.761866666666668,0.3352070352521386,1883,1888
383,Norway,Europe,1986779.0,7.134104166666667,0.8378932263393368,1883,1888
384,Portugal,Europe,4937682.0,9.927556666666666,2.0888624446048887,1883,1888
385,Russia,Europe,58173624.0,16.497578333333333,1.067482591274982,1883,1888
386,Spain,Europe,17574480.0,11.896491666666668,-0.8493770227235631,1883,1888
387,Sweden,Europe,4743311.0,7.702691799666667,-0.15854221658512246,1883,1888
388,United Kingdom,Europe,36859757.0,9.088693333333334,1.0045192903720412,1883,1888
389,United States,Americas,59552729.0,2.3915333333333333,-0.343393322922958,1883,1888
390,Argentina,Americas,3260729.0,11.559566666666667,4.228257869624175,1884,1889
391,Austria,Europe,5352739.0,17.204756666666665,0.7803573098126293,1884,1889
392,Belgium,Europe,6025743.0,9.791985,1.502477431865512,1884,1889
393,Brazil,Americas,14013475.0,33.626335000000005,-2.676984108105107,1884,1889
394,Canada,Americas,4791824.0,9.286396666666667,0.07300917586108291,1884,1889
395,Chile,Americas,2697881.0,11.368333333333334,0.03696858681274673,1884,1889
396,Denmark,Europe,2274474.0,7.607548666666666,0.9906121923442424,1884,1889
397,Finland,Europe,2327324.0,7.937796666666667,1.7109039792232883,1884,1889
398,France,Europe,39462823.0,16.69045,0.6052711711122205,1884,1889
399,Germany,Europe,48129782.0,15.789481666666667,1.778892878431848,1884,1889
400,Greece,Europe,4463233.0,29.717545,0.33798827497375505,1884,1889
401,India,Asia,273520781.0,8.0664775,0.29438915301327473,1884,1889
402,Italy,Europe,31191675.0,20.99911,0.4987949122634783,1884,1889
403,Japan,Asia,39928082.0,1.1077111666666666,1.4098243906666141,1884,1889
404,Netherlands,Europe,4479670.0,13.896826666666668,1.0174329687354655,1884,1889
405,New Zealand,Oceania,647608.0,14.072933333333333,-0.013556105829204412,1884,1889
406,Norway,Europe,1997704.0,7.281806499999999,1.9627293829125314,1884,1889
407,Portugal,Europe,4979128.0,10.091601666666667,1.0225617302091816,1884,1889
408,Russia,Europe,58702246.0,16.804903333333332,-3.2952390752341465,1884,1889
409,Spain,Europe,17663309.0,11.831980000000001,-0.9553590642681242,1884,1889
410,Sweden,Europe,4766883.0,7.837275881666667,0.5747046246923126,1884,1889
411,United Kingdom,Europe,37163257.0,9.079845,2.0255857119152454,1884,1889
412,United States,Americas,60843105.0,2.348803333333333,0.5535537554324454,1884,1889
413,Argentina,Americas,3366831.0,11.197778333333332,-0.27300294170302664,1885,1890
414,Austria,Europe,5403121.0,16.542598333333334,1.9763928641352901,1885,1890
415,Belgium,Europe,6083656.0,9.909188333333333,1.7825672079438748,1885,1890
416,Brazil,Americas,14307331.0,32.721666666666664,0.5438160622418975,1885,1890
417,Canada,Americas,4843260.0,8.84238,2.782655572587811,1885,1890
418,Chile,Americas,2737912.0,11.815,2.6793752044752317,1885,1890
419,Denmark,Europe,2297977.0,7.775254,2.100251311927992,1885,1890
420,Finland,Europe,2358016.0,7.691065000000001,2.325578331263767,1885,1890
421,France,Europe,39532330.0,16.286505,1.4845415120377181,1885,1890
422,Germany,Europe,48674276.0,16.451116666666667,1.8446110732216692,1885,1890
423,Greece,Europe,4509512.0,30.391746666666666,-2.304072130131063,1885,1890
424,India,Asia,274991729.0,8.026727,0.5903339813658093,1885,1890
425,Italy,Europe,31392763.0,20.695713333333334,0.2234129649988148,1885,1890
426,Japan,Asia,40291341.0,1.054308,1.4049393923494247,1885,1890
427,Netherlands,Europe,4533266.0,14.433430000000001,-0.23076868277122076,1885,1890
428,New Zealand,Oceania,662272.0,14.096866666666665,0.9169231209633422,1885,1890
429,Norway,Europe,2011552.0,7.330856333333333,2.073108287037795,1885,1890
430,Portugal,Europe,5019437.0,10.230588333333333,1.4031216949809355,1885,1890
431,Russia,Europe,59235670.0,17.28295,1.4162447051377258,1885,1890
432,Spain,Europe,17749968.0,11.966051666666667,-0.24760516945494526,1885,1890
433,Sweden,Europe,4792852.0,7.943908101666666,0.6574365115241676,1885,1890
434,United Kingdom,Europe,37479831.0,8.982106666666667,2.224327288474792,1885,1890
435,United States,Americas,62112247.0,2.348297833333333,0.7374910243497457,1885,1890
436,Argentina,Americas,3477345.0,11.753555,-0.7537871834827126,1886,1891
437,Austria,Europe,5455531.0,17.295158333333333,2.0191489746247404,1886,1891
438,Belgium,Europe,6142352.0,9.908503333333334,1.4908899458406788,1886,1891
439,Brazil,Americas,14622216.0,30.24042,1.1311439625934394,1886,1891
440,Canada,Americas,4894177.0,7.297956666666667,3.0274959809381663,1886,1891
441,Chile,Americas,2777700.0,12.538333333333334,2.9654904190126397,1886,1891
442,Denmark,Europe,2322311.0,7.7782219999999995,1.8077753454155632,1886,1891
443,Finland,Europe,2387621.0,7.256145,1.1342512920395675,1886,1891
444,France,Europe,39594021.0,15.752358333333333,1.6864047154376394,1886,1891
445,Germany,Europe,49267320.0,17.126056666666667,1.6314747551522624,1886,1891
446,Greece,Europe,4556282.0,30.178943333333333,-4.107925819379776,1886,1891
447,India,Asia,276105563.0,7.963387333333333,-0.7196662636626217,1886,1891
448,Italy,Europe,31588484.0,20.57646,0.05982853447510372,1886,1891
449,Japan,Asia,40666539.0,1.0513545,-0.9133703514555336,1886,1891
450,Netherlands,Europe,4588493.0,14.357781666666668,-0.47768521574821365,1886,1891
451,New Zealand,Oceania,676562.0,14.145283333333333,0.7040530620806562,1886,1891
452,Norway,Europe,2028366.0,7.353217333333333,1.7862983990733827,1886,1891
453,Portugal,Europe,5058589.0,10.354923333333334,-0.011411617323364709,1886,1891
454,Russia,Europe,59773940.0,17.3235,-1.3654782588117031,1886,1891
455,Spain,Europe,17834434.0,11.994795000000002,0.6014062110623719,1886,1891
456,Sweden,Europe,4821244.0,8.027091507666666,1.5307412069888837,1886,1891
457,United Kingdom,Europe,37809681.0,8.837821666666667,1.9064601467384312,1886,1891
458,United States,Americas,63358765.0,2.3541135,1.0275337108553773,1886,1891
459,Argentina,Americas,3592446.0,11.568710000000001,2.0491424503909395,1887,1892
460,Austria,Europe,5510005.0,17.679843333333334,1.0677668930326956,1887,1892
461,Belgium,Europe,6201841.0,9.875331666666666,1.154500225486621,1887,1892
462,Brazil,Americas,14958900.0,28.211685,-0.35651531761703437,1887,1892
463,Canada,Americas,4944559.0,6.977875,2.262814199489549,1887,1892
464,Chile,Americas,2817229.0,12.311666666666667,1.546802753699028,1887,1892
465,Denmark,Europe,2347490.0,7.586184833333333,1.6374736053657246,1887,1892
466,Finland,Europe,2416106.0,6.988496666666666,0.0589275600640482,1887,1892
467,France,Europe,39647872.0,15.48214,2.0816639591305863,1887,1892
468,Germany,Europe,49910000.0,17.700278333333333,1.654230688379621,1887,1892
469,Greece,Europe,4603551.0,29.793881666666667,-3.947549892137381,1887,1892
470,India,Asia,276859000.0,7.668095166666667,-0.043898173199929946,1887,1892
471,Italy,Europe,31778763.0,20.656215,-0.41894515477208794,1887,1892
472,Japan,Asia,41053865.0,0.9782553333333333,-0.06316398986094818,1887,1892
473,Netherlands,Europe,4645382.0,14.489348333333334,-0.3547966538513636,1887,1892
474,New Zealand,Oceania,690453.0,13.99785,1.0699809618447853,1887,1892
475,Norway,Europe,2048191.0,7.459850833333333,1.34835897239729,1887,1892
476,Portugal,Europe,5096563.0,10.229836666666666,-0.4889931931558178,1887,1892
