,Country,Region,Population,Average Government Expenditure as % of GDP,Annualized percentage change in GDP per capita USD,start_year,end_year
7398,Hungary,Europe,9953247.0,54.35232166666666,1.2868721496357205,2006,2011
7399,Iceland,Europe,319308.0,49.02970666666667,-2.5195762256321697,2006,2011
7400,India,Asia,1257621248.0,32.108264999999996,5.804121276305385,2006,2011
7401,Indonesia,Asia,247099696.0,21.218603333333334,5.740082710069694,2006,2011
7402,Iran,Asia,76342968.0,23.978463666666666,5.033288732739671,2006,2011
7403,Iraq,Asia,32378066.0,51.79270956,,2006,2011
7404,Ireland,Europe,4544504.0,48.00415,-2.748879634379553,2006,2011
7405,Israel,Asia,7459750.0,51.22495333333333,2.4056639922416245,2006,2011
7406,Italy,Europe,60025952.0,54.11468833333333,-0.6079755459372005,2006,2011
7407,Japan,Asia,128007256.0,39.618355333333334,-1.313860710828696,2006,2011
7408,Jordan,Asia,7109980.0,36.87618065833333,2.318023144051895,2006,2011
7409,Kazakhstan,Asia,16864920.0,23.513889008333333,,2006,2011
7410,Kenya,Africa,42635148.0,30.163373153333335,3.786980261210693,2006,2011
7411,Kuwait,Asia,3143827.0,37.9667311,2.4612559680867063,2006,2011
7412,Kyrgyz Republic,Asia,5552339.0,33.35079307,3.387887658682809,2006,2011
7413,Laos,Asia,6416331.0,21.059077268333336,,2006,2011
7414,Latvia,Europe,2076974.0,41.177160218333334,-1.453669029843585,2006,2011
7415,Lebanon,Asia,5045061.0,44.27364379833333,10.938350536484197,2006,2011
7416,Lesotho,Africa,2037687.0,59.859018643333336,2.976995168588803,2006,2011
7417,Liberia,Africa,4181148.0,25.813024123333335,,2006,2011
7418,Libya,Africa,6188135.0,47.57090233,,2006,2011
7419,Lithuania,Europe,3099800.0,39.54915061333333,,2006,2011
7420,Macedonia,Europe,2097110.0,33.07870513666666,3.7043327314325136,2006,2011
7421,Madagascar,Africa,22348158.0,18.440158293333333,0.41534274963261897,2006,2011
7422,Malawi,Africa,15146095.0,40.60457725,,2006,2011
7423,Malaysia,Asia,29184140.0,30.497396761666664,3.1994293278314156,2006,2011
7424,Mali,Africa,16039734.0,24.436469338333335,,2006,2011
7425,Mauritania,Africa,3524250.0,26.4598523205,,2006,2011
7426,Mauritius,Africa,1286239.0,28.01902975,,2006,2011
7427,Mexico,Americas,114150480.0,27.21850333333333,1.144506753800112,2006,2011
7428,Moldova,Europe,3595135.0,42.48654709,3.1160995898791066,2006,2011
7429,Mongolia,Asia,2743946.0,36.44535387,12.104293141801747,2006,2011
7430,Montenegro,Europe,631801.0,46.66563659333334,,2006,2011
7431,Morocco,Africa,32903708.0,34.132246648333336,3.5698127161312154,2006,2011
7432,Mozambique,Africa,23760424.0,31.254890838333335,-3.2586097327322205,2006,2011
7433,Myanmar,Asia,49794528.0,18.580021365,4.8868193880473365,2006,2011
7434,Namibia,Africa,2132343.0,31.242896966666667,2.5902320703190096,2006,2011
7435,Nepal,Asia,27266398.0,17.504555093333334,,2006,2011
7436,Netherlands,Europe,16701470.0,50.337070000000004,0.7148555228996711,2006,2011
7437,New Zealand,Oceania,4381274.0,34.467475,0.4665989572488982,2006,2011
7438,Nicaragua,Americas,5942554.0,34.662214999999996,3.9919812813613342,2006,2011
7439,Niger,Africa,17283118.0,22.024527054999997,0.777483535198864,2006,2011
7440,Nigeria,Africa,165463744.0,27.347312228333333,7.402745639673847,2006,2011
7441,Norway,Europe,4953565.0,44.64055,2.97750810151729,2006,2011
7442,Oman,Asia,3206883.0,35.314814095,5.967057599878234,2006,2011
7443,Pakistan,Asia,198602736.0,24.346091666666666,1.807069656889082,2006,2011
7444,Panama,Americas,3688679.0,28.215903333333333,6.995908623673519,2006,2011
7445,Paraguay,Americas,5843938.0,20.936904833333333,3.9867973759373676,2006,2011
7446,Peru,Americas,29477722.0,20.612436666666667,6.114367750761218,2006,2011
7447,Philippines,Asia,96337912.0,20.836191666666668,3.831816570500801,2006,2011
7448,Poland,Europe,38620848.0,46.335485000000006,5.321249505171743,2006,2011
7449,Portugal,Europe,10564820.0,50.364205,-0.637654730460957,2006,2011
7450,Qatar,Asia,1804175.0,29.300279715,11.086697465293582,2006,2011
7451,Romania,Europe,20220286.0,39.555504166666665,5.5855219777702025,2006,2011
7452,Russia,Europe,143364544.0,36.42106916666666,5.1219376224594715,2006,2011
7453,Rwanda,Africa,10576932.0,25.010986646666666,2.885486169804441,2006,2011
7454,Sao Tome and Principe,Africa,186058.0,45.27649462666667,,2006,2011
7455,Saudi Arabia,Asia,30150952.0,34.92897267166666,7.4933330714914925,2006,2011
7456,Senegal,Africa,12875878.0,28.009939136666663,-0.1400270293135497,2006,2011
7457,Serbia,Europe,7620925.0,46.5067789,,2006,2011
7458,Seychelles,Africa,93842.0,43.405185743333334,6.31745349795827,2006,2011
7459,Sierra Leone,Africa,6612390.0,19.690125676666668,,2006,2011
7460,Singapore,Asia,5281351.0,15.46912538,,2006,2011
7461,Slovakia,Europe,5402686.0,36.894049015,3.064365443205741,2006,2011
7462,Slovenia,Europe,2065457.0,45.182371311666664,-0.5587620990154862,2006,2011
7463,South Africa,Africa,52443320.0,33.19903,3.3334629538855465,2006,2011
7464,South Korea,Asia,49169880.0,23.147357333333332,2.43670424011615,2006,2011
7465,South Korea,Asia,49169880.0,23.147357333333332,2.43670424011615,2006,2011
7466,South Korea,Asia,49169880.0,23.147357333333332,2.43670424011615,2006,2011
7467,Spain,Europe,46729232.0,44.288025,-0.8413237017392272,2006,2011
7468,Sri Lanka,Asia,20859746.0,28.780417908333334,5.362930396905652,2006,2011
7469,Sudan,Africa,34419628.0,22.76119446,4.464632051387696,2006,2011
7470,Sweden,Europe,9467384.0,53.412129666666665,0.6613076229555315,2006,2011
7471,Switzerland,Europe,7910988.0,34.34093716666667,2.644362330279626,2006,2011
7472,Taiwan,Asia,23143076.0,22.626106530901932,,2006,2011
7473,Tajikistan,Asia,7784820.0,26.946286906666668,4.2916979606304695,2006,2011
7474,Tanzania,Africa,46416032.0,26.392983973333333,6.679065057050093,2006,2011
7475,Thailand,Asia,68712848.0,23.335130000000003,1.8025904069082443,2006,2011
7476,Togo,Africa,6748675.0,22.309673798333336,2.0956236590533583,2006,2011
7477,Trinidad and Tobago,Americas,1420021.0,36.540969305,-0.2764268629205424,2006,2011
7478,Tunisia,Africa,11032529.0,33.033812356666665,2.0447029399293326,2006,2011
7479,Turkey,Asia,74173856.0,39.69685166666667,,2006,2011
7480,Uganda,Africa,33295738.0,20.633408884999998,4.921605549928887,2006,2011
7481,Ukraine,Europe,45516136.0,47.575269784999996,1.545106100683613,2006,2011
7482,United Arab Emirates,Asia,8575210.0,20.744214041666666,-1.0851803333401633,2006,2011
7483,United Kingdom,Europe,63286360.0,49.567595000000004,-1.5248432501223097,2006,2011
7484,United States,Americas,313876608.0,42.37421666666666,-1.0884768726784566,2006,2011
7485,Uruguay,Americas,3361631.0,34.940975,5.8547959456226595,2006,2011
7486,Uzbekistan,Asia,29057456.0,31.432190788333333,6.122206318583667,2006,2011
7487,Venezuela,Americas,29096158.0,38.5124195,1.2058212896775,2006,2011
7488,Vietnam,Asia,88349104.0,32.25118565,4.44386173542719,2006,2011
7489,Yemen,Asia,25475608.0,38.199417948333334,-1.9902651414654304,2006,2011
7490,Zambia,Africa,14265824.0,24.86672814666667,,2006,2011
7491,Zimbabwe,Africa,13025789.0,20.388695358833335,,2006,2011
7492,Algeria,Africa,37260568.0,38.471960755235074,4.151045784792773,2007,2012
7493,Argentina,Americas,41952364.0,40.47021067345713,2.2800092272598382,2007,2012
7494,Australia,Oceania,22729272.0,37.351856819733065,0.9636739880314771,2007,2012
7495,Australia,Oceania,22729272.0,37.351856819733065,0.9636739880314771,2007,2012
7496,Austria,Europe,8429641.0,53.36777997126484,0.2390810910896768,2007,2012
7497,Bangladesh,Asia,152090656.0,16.703605486032224,5.965795362995507,2007,2012
7498,Belgium,Europe,11031140.0,55.107106825879534,-0.3389236264885409,2007,2012
7499,Brazil,Americas,199977712.0,43.58768058941797,3.724854161132085,2007,2012
7500,Canada,Americas,34691876.0,44.360275666666666,-0.11573839294558574,2007,2012
7501,Chile,Americas,17341770.0,24.3200717387669,2.1113914442640658,2007,2012
7502,China,Asia,1366560768.0,22.612322303541536,6.6376012226667225,2007,2012
7503,China,Asia,1366560768.0,22.612322303541536,6.6376012226667225,2007,2012
7504,Colombia,Americas,45782420.0,30.504442460564576,2.7007555375549996,2007,2012
7505,Denmark,Europe,5600955.0,57.01972963955229,-0.8027028850580709,2007,2012
7506,Ethiopia,Africa,94451280.0,18.905835412827702,6.646475926467343,2007,2012
7507,Finland,Europe,5413865.0,53.93231711827889,-1.6598462282793491,2007,2012
7508,France,Europe,63071412.0,57.55892166666666,-0.6893606495622207,2007,2012
7509,Germany,Europe,81545568.0,47.70955333333333,1.3557996319750965,2007,2012
7510,Ghana,Africa,26858760.0,25.883422766878912,6.030881486327089,2007,2012
7511,Greece,Europe,10963633.0,55.246098067844855,-5.914512210605272,2007,2012
7512,India,Asia,1274487168.0,31.552489563374337,5.316817675688834,2007,2012
7513,Indonesia,Asia,250222688.0,20.538366761677043,5.643703100574027,2007,2012
7514,Iran,Asia,77324448.0,22.96612520644727,2.6186615655612533,2007,2012
7515,Ireland,Europe,4564550.0,52.969994151325295,-3.9744742088001273,2007,2012
7516,Israel,Asia,7592099.0,49.645246529561284,1.6187439516037516,2007,2012
7517,Italy,Europe,60190152.0,53.70458,-1.8036805605813777,2007,2012
7518,Japan,Asia,127853688.0,39.86049033333333,-1.5156252841842521,2007,2012
7519,Kenya,Africa,43725808.0,30.733136626485557,2.8880415126717685,2007,2012
7520,Malaysia,Asia,29660216.0,30.029220558149515,2.905351537597123,2007,2012
7521,Mexico,Americas,115755912.0,27.53008086802869,1.034353627898188,2007,2012
7522,Morocco,Africa,33352166.0,34.2063031009498,3.2685068151900865,2007,2012
7523,Netherlands,Europe,16785296.0,50.99664695109282,-0.508577572054858,2007,2012
7524,Norway,Europe,5019058.0,45.61457841238755,2.1603092906485655,2007,2012
7525,Pakistan,Asia,202205856.0,24.23883022276534,1.5475912154216065,2007,2012
7526,Peru,Americas,29749592.0,20.781867169141776,5.651251190744366,2007,2012
7527,Philippines,Asia,98032320.0,20.0927627790319,3.6389230423969687,2007,2012
7528,Poland,Europe,38625872.0,46.26526020264384,3.95208477415141,2007,2012
7529,Portugal,Europe,10522085.0,51.179704477931466,-2.246465850632151,2007,2012
7530,Romania,Europe,20137112.0,40.309023503805484,3.5472088744892494,2007,2012
7531,Russia,Europe,143629360.0,37.61449166999603,3.6468555697211524,2007,2012
7532,South Africa,Africa,53145036.0,33.98996630520468,2.175975745885017,2007,2012
7533,South Korea,Asia,49634188.0,22.998565012647074,1.9478726826904103,2007,2012
7534,South Korea,Asia,49634188.0,22.998565012647074,1.9478726826904103,2007,2012
7535,South Korea,Asia,49634188.0,22.998565012647074,1.9478726826904103,2007,2012
7536,Spain,Europe,46756084.0,45.4497956159528,-2.4466371576740253,2007,2012
7537,Sweden,Europe,9555984.0,53.06050041650105,-0.38639878742531275,2007,2012
7538,Switzerland,Europe,7995738.0,34.235544197176985,1.5564288867063514,2007,2012
7539,Taiwan,Asia,23234064.0,22.297840000638246,,2007,2012
7540,Thailand,Asia,69157024.0,23.752390384507923,2.143228616747095,2007,2012
7541,Turkey,Asia,75277440.0,38.99625917215971,,2007,2012
7542,United Kingdom,Europe,63808728.0,49.145311666666665,-1.7417991312610015,2007,2012
7543,United States,Americas,316651328.0,42.11872,-1.0184759610303185,2007,2012
7544,Venezuela,Americas,29470428.0,37.51013312892788,0.5588373225928756,2007,2012
7545,Algeria,Africa,38000628.0,39.14567630689529,3.336473529991313,2008,2013
7546,Argentina,Americas,42388268.0,40.83730797858208,1.5875151824731537,2008,2013
7547,Australia,Oceania,23111788.0,38.0047036243237,0.8598866874552469,2008,2013
7548,Australia,Oceania,23111788.0,38.0047036243237,0.8598866874552469,2008,2013
7549,Austria,Europe,8479542.0,53.71407363439229,-0.1082325736312173,2008,2013
7550,Bangladesh,Asia,154030144.0,16.621877168865463,5.786659341708145,2008,2013
7551,Belgium,Europe,11103260.0,55.56711142395422,-0.2458786354434639,2008,2013
7552,Brazil,Americas,201721776.0,43.06179648333302,3.100346706256074,2008,2013
7553,Canada,Americas,35063696.0,43.80927566666667,0.15142778347907448,2008,2013
7554,Chile,Americas,17509926.0,25.129349361511164,2.2371690613528727,2008,2013
7555,China,Asia,1376100352.0,23.74146903694349,7.2321227843271885,2008,2013
7556,China,Asia,1376100352.0,23.74146903694349,7.2321227843271885,2008,2013
7557,Colombia,Americas,46237928.0,29.835953399793514,2.9854463848306922,2008,2013
7558,Denmark,Europe,5625393.0,58.054557901350016,-0.45083704261648094,2008,2013
7559,Ethiopia,Africa,97084376.0,18.135376396595706,6.685282068965104,2008,2013
7560,Finland,Europe,5438873.0,55.218615771129215,-2.07977375984838,2008,2013
7561,France,Europe,63335180.0,57.87336666666667,-0.6089799328849899,2008,2013
7562,Germany,Europe,81680592.0,47.47022333333334,0.9906428467420181,2008,2013
7563,Ghana,Africa,27525586.0,25.9234714326285,5.447858242724668,2008,2013
7564,Greece,Europe,10914501.0,55.19868471179324,-6.557371381669574,2008,2013
7565,India,Asia,1291132032.0,31.019602621462695,5.44028299159216,2008,2013
7566,Indonesia,Asia,253275920.0,19.889625186206445,4.97333569262417,2008,2013
7567,Iran,Asia,78458928.0,22.945012890304245,1.376349793101772,2008,2013
7568,Ireland,Europe,4588830.0,57.311542246513426,-2.2347137100007908,2008,2013
7569,Israel,Asia,7726675.0,48.34660943414153,1.9439777756712795,2008,2013
7570,Italy,Europe,60312600.0,53.441720000000004,-2.0921055475633943,2008,2013
7571,Japan,Asia,127678920.0,40.34741866666666,-0.7660257851290098,2008,2013
7572,Kenya,Africa,44792368.0,31.065741845932838,3.2817953146400125,2008,2013
7573,Malaysia,Asia,30134806.0,29.517133962717466,2.7549823378875127,2008,2013
7574,Mexico,Americas,117290680.0,27.913958774100166,0.9944938907617606,2008,2013
7575,Morocco,Africa,33803528.0,34.27480054135831,2.7508199927688715,2008,2013
7576,Netherlands,Europe,16867352.0,51.70157772617166,-0.7511811597841977,2008,2013
7577,Norway,Europe,5080667.0,46.69172879987587,1.6249294279509607,2008,2013
7578,Pakistan,Asia,205337552.0,23.59608658917139,1.7565725395032983,2008,2013
7579,Peru,Americas,30038810.0,21.10728383555534,5.025751526301847,2008,2013
7580,Philippines,Asia,99700112.0,19.65801582218049,4.078958742636241,2008,2013
7581,Poland,Europe,38607352.0,46.59195762338867,3.0886570133856317,2008,2013
7582,Portugal,Europe,10464537.0,51.98558787053267,-2.3996738563038744,2008,2013
7583,Romania,Europe,20066550.0,40.62105434316214,1.0630739440210535,2008,2013
7584,Russia,Europe,143956864.0,38.5402524993419,2.3925924643992458,2008,2013
7585,South Africa,Africa,53873608.0,34.74894740157365,1.536375957343239,2008,2013
7586,South Korea,Asia,50098228.0,22.852148733711047,2.1727443250709966,2008,2013
7587,South Korea,Asia,50098228.0,22.852148733711047,2.1727443250709966,2008,2013
7588,South Korea,Asia,50098228.0,22.852148733711047,2.1727443250709966,2008,2013
7589,Spain,Europe,46603460.0,46.58472516307754,-2.8604171413087798,2008,2013
7590,Sweden,Europe,9648935.0,52.96880833945388,-0.30663142470799265,2008,2013
7591,Switzerland,Europe,8088370.0,34.35734193086348,1.1307663666792145,2008,2013
7592,Taiwan,Asia,23330332.0,21.972643104211745,,2008,2013
7593,Thailand,Asia,69578600.0,24.10020716737289,2.4280209941566655,2008,2013
7594,Turkey,Asia,76576120.0,38.20539325289199,,2008,2013
7595,United Kingdom,Europe,64302296.0,48.461308333333335,-1.0702977277383785,2008,2013
7596,United States,Americas,319375168.0,41.46398166666666,-0.39241301543258,2008,2013
7597,Venezuela,Americas,29838022.0,36.83270361217267,-0.8614889030628459,2008,2013
7598,Algeria,Africa,38760168.0,39.15494904932661,2.9795365264069007,2009,2014
7599,Argentina,Americas,42824064.0,41.33072589798863,2.2082804717793225,2009,2014
7600,Australia,Oceania,23469578.0,38.356355731526975,0.9749451326928726,2009,2014
7601,Australia,Oceania,23469578.0,38.356355731526975,0.9749451326928726,2009,2014
7602,Austria,Europe,8546066.0,54.049607782719356,0.7978364875376176,2009,2014
7603,Bangladesh,Asia,155961312.0,16.039692797937832,5.701549934489414,2009,2014
7604,Belgium,Europe,11176727.0,55.89320167925941,0.6972776417205173,2009,2014
7605,Brazil,Americas,203459648.0,42.79266106842059,3.029537882452482,2009,2014
7606,Canada,Americas,35404616.0,42.972650666666674,1.592094360559848,2009,2014
7607,Chile,Americas,17687108.0,25.603717988427732,3.058606512010198,2009,2014
7608,China,Asia,1385189632.0,24.893295751548607,7.338890868834147,2009,2014
7609,China,Asia,1385189632.0,24.893295751548607,7.338890868834147,2009,2014
7610,Colombia,Americas,46677944.0,29.661519572652992,3.3974709482772925,2009,2014
7611,Denmark,Europe,5650654.0,58.905967588488885,0.9039707572393807,2009,2014
7612,Ethiopia,Africa,99746768.0,17.618824838689022,7.05142444139335,2009,2014
7613,Finland,Europe,5461436.0,56.24234435184717,-0.3501998379536908,2009,2014
7614,France,Europe,63588496.0,58.03852333333333,0.3625975903710721,2009,2014
7615,Germany,Europe,81858824.0,47.052265,2.476134919448225,2009,2014
7616,Ghana,Africa,28196356.0,25.733785187120343,4.853214456277666,2009,2014
7617,Greece,Europe,10862972.0,54.719475072231035,-5.331715362154421,2009,2014
7618,India,Asia,1307246464.0,30.317522660229056,5.381580416220788,2009,2014
7619,Indonesia,Asia,256229760.0,19.122683509452457,4.8772686843629565,2009,2014
7620,Iran,Asia,79961672.0,22.4003999153821,1.048173261154628,2009,2014
7621,Ireland,Europe,4622165.0,60.194700921341415,0.4429786539208225,2009,2014
7622,Israel,Asia,7863849.0,47.18514625535919,2.5754543072971092,2009,2014
7623,Italy,Europe,60322792.0,52.97063333333333,-0.8675523201661872,2009,2014
7624,Japan,Asia,127476728.0,40.35878533333334,0.7519115470870474,2009,2014
7625,Kenya,Africa,45831860.0,31.220028738460744,3.363685019418039,2009,2014
7626,Malaysia,Asia,30606454.0,28.856495967824504,4.436108995393573,2009,2014
7627,Mexico,Americas,118755888.0,28.073454295158125,2.406358517772711,2009,2014
7628,Morocco,Africa,34248608.0,34.20903858128634,2.3890998665628826,2009,2014
7629,Netherlands,Europe,16954080.0,52.21582364066868,0.2517445863208234,2009,2014
7630,Norway,Europe,5137926.0,48.018678576762035,1.7133697085397026,2009,2014
7631,Pakistan,Asia,208251632.0,22.66116908466469,1.977771152680874,2009,2014
7632,Peru,Americas,30353956.0,21.352447886074483,5.367933567292527,2009,2014
7633,Philippines,Asia,101325208.0,19.432229263082206,5.048155726048131,2009,2014
7634,Poland,Europe,38581880.0,46.825644102690894,3.313789113580956,2009,2014
7635,Portugal,Europe,10408379.0,52.690970593038855,-1.3784226516965536,2009,2014
7636,Romania,Europe,19995836.0,40.736466702109205,2.7353106578946074,2009,2014
7637,Russia,Europe,144285072.0,39.306394246073275,3.375926470479529,2009,2014
7638,South Africa,Africa,54729556.0,35.313320200696104,1.7066083472044857,2009,2014
7639,South Korea,Asia,50558044.0,22.689121950810073,2.8268517384373526,2009,2014
7640,South Korea,Asia,50558044.0,22.689121950810073,2.8268517384373526,2009,2014
7641,South Korea,Asia,50558044.0,22.689121950810073,2.8268517384373526,2009,2014
7642,Spain,Europe,46464548.0,47.45796000108575,-1.6412202517581687,2009,2014
7643,Sweden,Europe,9747507.0,52.75841848969941,1.0008299090753958,2009,2014
7644,Switzerland,Europe,8187792.0,34.51117870434969,1.6378970199687481,2009,2014
7645,Taiwan,Asia,23422504.0,21.650661262417586,,2009,2014
7646,Thailand,Asia,69960944.0,24.370655135969404,3.022610507655732,2009,2014
7647,Turkey,Asia,78112064.0,37.366088584817966,,2009,2014
7648,United Kingdom,Europe,64773504.0,46.97855666666667,0.7157335826128319,2009,2014
7649,United States,Americas,322033952.0,40.39271333333333,0.9418937876365385,2009,2014
7650,Venezuela,Americas,30193260.0,36.16718457402805,-0.825430584263398,2009,2014
7651,Algeria,Africa,39543148.0,38.49623225775732,2.1972463630477446,2010,2015
7652,Argentina,Americas,43257064.0,41.21530205306723,0.27114931392091535,2010,2015
7653,Australia,Oceania,23820240.0,38.628472441435726,0.8191380040565077,2010,2015
7654,Australia,Oceania,23820240.0,38.628472441435726,0.8191380040565077,2010,2015
7655,Austria,Europe,8642422.0,53.94745661473274,0.43220004952062574,2010,2015
7656,Austria,Europe,8644037.0,53.94745661473274,0.43220004952062574,2010,2015
7657,Bangladesh,Asia,157830000.0,15.692853371158186,5.5634504937148055,2010,2015
7658,Belgium,Europe,11248306.0,55.715868770411554,0.6307089736728999,2010,2015
7659,Brazil,Americas,205188208.0,42.423254928197416,0.3128480795703048,2010,2015
7660,Canada,Americas,35732120.0,41.66052066666666,1.0314107718862875,2010,2015
7661,Chile,Americas,17870122.0,25.54054037224195,2.4889516377010645,2010,2015
7662,China,Asia,1393715456.0,25.763080717646414,6.481032672030418,2010,2015
7663,China,Asia,1393715456.0,25.763080717646414,6.481032672030418,2010,2015
7664,Colombia,Americas,47119728.0,29.139596162929283,3.1137309501068744,2010,2015
7665,Denmark,Europe,5677795.0,58.539698378707875,0.9778761742805564,2010,2015
7666,Ethiopia,Africa,102471896.0,17.1021704672931,7.421089435574624,2010,2015
7667,Ethiopia,Africa,103867140.0,17.1021704672931,7.421089435574624,2010,2015
7668,Finland,Europe,5479457.0,56.22578922286931,-0.721634875897037,2010,2015
7669,France,Europe,63809768.0,57.642595,0.25119050598487735,2010,2015
7670,Germany,Europe,82073232.0,45.937891666666665,1.7755960745069688,2010,2015
7671,Ghana,Africa,28870946.0,25.87815915252433,3.73068798740932,2010,2015
7672,Greece,Europe,10806644.0,53.830816629512505,-3.7933905492430475,2010,2015
7673,India,Asia,1322866560.0,29.418584977208507,5.2787158534076895,2010,2015
7674,Indonesia,Asia,259091968.0,18.879162597890733,4.448586270159893,2010,2015
7675,Iran,Asia,81790848.0,22.14256695477223,-1.4031092795801614,2010,2015
7676,Ireland,Europe,4665764.0,61.41927980520355,2.024106419437399,2010,2015
7677,Israel,Asia,8007777.0,46.14542959083631,1.9565247883867931,2010,2015
7678,Italy,Europe,60232908.0,51.99568333333334,-1.0330836787044384,2010,2015
7679,Japan,Asia,127250936.0,39.46326366666667,0.5627920817034227,2010,2015
7680,Kenya,Africa,46851496.0,31.16452026584174,2.3247179246523197,2010,2015
7681,Malaysia,Asia,31068834.0,27.430239535903013,3.8291631531947035,2010,2015
7682,Mexico,Americas,120149896.0,27.80617173996538,1.7787651544288963,2010,2015
7683,Morocco,Africa,34680456.0,34.38680016062583,2.5202118302040333,2010,2015
7684,Netherlands,Europe,17041110.0,51.79270626161166,0.38175415230088383,2010,2015
7685,Norway,Europe,5190357.0,48.598920953448705,1.3047735090513601,2010,2015
7686,Pakistan,Asia,210969296.0,22.131347331353066,2.293150243211417,2010,2015
7687,Peru,Americas,30711864.0,21.43414134331933,4.282587774276347,2010,2015
7688,Philippines,Asia,103031360.0,19.12677497968623,4.598926268429326,2010,2015
7689,Poland,Europe,38553148.0,46.830016817406126,3.3956939960197774,2010,2015
7690,Portugal,Europe,10365436.0,52.541317746555116,-1.074755381385395,2010,2015
7691,Romania,Europe,19906078.0,40.38145039623432,3.002887317781777,2010,2015
7692,Russia,Europe,144668384.0,38.877030872592776,1.5580585590758256,2010,2015
7693,South Africa,Africa,55876504.0,35.52371246481086,0.8983652311870483,2010,2015
7694,South Korea,Asia,50983908.0,22.643904602189714,2.2009541989204573,2010,2015
7695,South Korea,Asia,50983908.0,22.643904602189714,2.2009541989204573,2010,2015
7696,South Korea,Asia,50983908.0,22.643904602189714,2.2009541989204573,2010,2015
7697,South Korea,Asia,50994396.0,22.643904602189714,2.2009541989204573,2010,2015
7698,South Korea,Asia,50994396.0,22.643904602189714,2.2009541989204573,2010,2015
7699,South Korea,Asia,50994396.0,22.643904602189714,2.2009541989204573,2010,2015
7700,Spain,Europe,46431344.0,47.61293342090358,-0.7596873806887672,2010,2015
7701,Sweden,Europe,9849344.0,52.0626166812684,0.4138222501663069,2010,2015
7702,Switzerland,Europe,8281735.0,34.41775688467676,0.9629279803715196,2010,2015
7703,Taiwan,Asia,23512136.0,21.33204430023535,,2010,2015
7704,Thailand,Asia,70294408.0,24.347781848355464,2.256343840607622,2010,2015
7705,Turkey,Asia,79646176.0,35.8213710430698,,2010,2015
7706,United Kingdom,Europe,65224368.0,44.805440000000004,1.051443425458487,2010,2015
7707,United States,Americas,324607776.0,38.733084999999996,1.1731210193347774,2010,2015
7708,Venezuela,Americas,30529722.0,35.31491402571114,-2.892640680521774,2010,2015
7709,Algeria,Africa,40339328.0,38.74150782574906,1.2324894404550868,2011,2016
7710,Argentina,Americas,43668236.0,41.099484065208344,-1.5043252547962016,2011,2016
7711,Australia,Oceania,24195706.0,39.065938110809505,0.7339255181652904,2011,2016
7712,Australia,Oceania,24195706.0,39.065938110809505,0.7339255181652904,2011,2016
7713,Austria,Europe,8736491.0,53.93457757460374,0.03989101473307333,2011,2016
7714,Bangladesh,Asia,159784576.0,15.403802559768708,5.393908112597012,2011,2016
7715,Belgium,Europe,11316837.0,55.856245542693735,0.6525245679943392,2011,2016
7716,Brazil,Americas,206859584.0,41.79511864618021,-1.5156836783023708,2011,2016
7717,Canada,Americas,36113532.0,40.540248999999996,0.5257251516442185,2011,2016
7718,Chile,Americas,18083880.0,25.754493765679143,1.7557684030914844,2011,2016
7719,China,Asia,1401889664.0,26.945677205526447,6.328439300022937,2011,2016
7720,China,Asia,1401889664.0,26.945677205526447,6.328439300022937,2011,2016
7721,Colombia,Americas,47625960.0,29.047218354408688,2.246882661572802,2011,2016
7722,Denmark,Europe,5706856.0,58.10551661641264,1.284864304547817,2011,2016
7723,Ethiopia,Africa,105293232.0,16.584595404908054,7.32490231017171,2011,2016
7724,Finland,Europe,5495217.0,56.30956841329884,-0.606516178631944,2011,2016
7725,France,Europe,63989320.0,57.247658333333334,0.12965897035708274,2011,2016
7726,Germany,Europe,82331432.0,44.942445,1.0667257930966345,2011,2016
7727,Ghana,Africa,29554298.0,25.750305117676998,1.5648260904446598,2011,2016
7728,Greece,Europe,10749742.0,53.56129519732526,-1.6138053778954053,2011,2016
7729,India,Asia,1338636288.0,28.953666536602828,5.811271424521847,2011,2016
7730,Indonesia,Asia,261850176.0,18.68188165133025,4.057218515030536,2011,2016
7731,Iran,Asia,83306232.0,21.94525018156604,-1.0493751874606216,2011,2016
7732,Ireland,Europe,4715791.0,58.79321352749412,2.6688978117082263,2011,2016
7733,Israel,Asia,8159015.0,45.193297038194906,1.740488291600517,2011,2016
7734,Italy,Europe,60118628.0,51.067164999999996,-0.9365828559115386,2011,2016
7735,Japan,Asia,126993856.0,38.587150333333334,0.9923394669162366,2011,2016
7736,Kenya,Africa,47894668.0,30.63172250651495,1.5589377711763053,2011,2016
7737,Malaysia,Asia,31526414.0,26.73761341605204,3.614157937379203,2011,2016
7738,Mexico,Americas,121519224.0,27.748580417284746,1.595919708559923,2011,2016
7739,Morocco,Africa,35107272.0,34.51202052926872,1.583211163961873,2011,2016
7740,Netherlands,Europe,17124512.0,51.38656715602837,0.46818655345408633,2011,2016
7741,Norway,Europe,5236591.0,49.472847473671855,0.4617381460796155,2011,2016
7742,Pakistan,Asia,213524848.0,21.702119284677693,2.246239764503355,2011,2016
7743,Peru,Americas,31132776.0,21.697342896576696,3.815072902238592,2011,2016
7744,Philippines,Asia,104875272.0,19.15088151660839,5.166096835834577,2011,2016
7745,Poland,Europe,38532108.0,46.74344461105665,2.7730234898256434,2011,2016
7746,Portugal,Europe,10332751.0,52.06028109885321,-0.046268360920254104,2011,2016
