,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
1475,1985,12326395.0,Chile,8024.0,30.43146,Americas,Latin America and the Caribbean
1476,1986,12514509.0,Chile,8325.0,28.31255,Americas,Latin America and the Caribbean
1477,1987,12712786.0,Chile,8721.0,24.24253,Americas,Latin America and the Caribbean
1478,1988,12918395.0,Chile,9199.0,28.90301,Americas,Latin America and the Caribbean
1479,1989,13128625.0,Chile,10005.0,27.54425,Americas,Latin America and the Caribbean
1480,1990,13342876.0,Chile,10203.0,24.14864,Americas,Latin America and the Caribbean
1481,1991,13561946.0,Chile,10746.491,20.120522,Americas,Latin America and the Caribbean
1482,1992,13782300.0,Chile,11773.301,20.60874,Americas,Latin America and the Caribbean
1483,1993,13998387.0,Chile,12296.926,22.47655,Americas,Latin America and the Caribbean
1484,1994,14210680.0,Chile,12692.551,22.64081,Americas,Latin America and the Caribbean
1485,1995,14416799.0,Chile,13715.933,20.86806,Americas,Latin America and the Caribbean
1486,1996,14615489.0,Chile,14433.319,22.84978,Americas,Latin America and the Caribbean
1487,1997,14809289.0,Chile,15079.831,22.70722,Americas,Latin America and the Caribbean
1488,1998,14996745.0,Chile,15259.541,23.95704,Americas,Latin America and the Caribbean
1489,1999,15176418.0,Chile,14846.418,25.87662,Americas,Latin America and the Caribbean
1490,2000,15351803.0,Chile,15211.623,25.0946,Americas,Latin America and the Caribbean
1491,2001,15523973.0,Chile,15448.009,25.45786,Americas,Latin America and the Caribbean
1492,2002,15693798.0,Chile,15509.825,25.51477,Americas,Latin America and the Caribbean
1493,2003,15859114.0,Chile,15809.178,24.19347,Americas,Latin America and the Caribbean
1494,2004,16017966.0,Chile,16478.973,22.625492,Americas,Latin America and the Caribbean
1495,2005,16175315.0,Chile,17137.486,21.878383,Americas,Latin America and the Caribbean
1496,2006,16334573.0,Chile,17920.803,20.411808,Americas,Latin America and the Caribbean
1497,2007,16495543.0,Chile,18487.9,21.010884,Americas,Latin America and the Caribbean
1498,2008,16661463.0,Chile,18804.03,23.340799,Americas,Latin America and the Caribbean
1499,2009,16833450.0,Chile,18184.48,26.927424,Americas,Latin America and the Caribbean
1500,2010,17004166.0,Chile,18909.848,25.666872,Americas,Latin America and the Caribbean
1501,2011,17173568.0,Chile,19705.0,23.388186,Americas,Latin America and the Caribbean
1502,2012,17341770.0,Chile,20690.797,25.5862654326014,Americas,Latin America and the Caribbean
1503,2013,17509926.0,Chile,21171.06,25.86654973646559,Americas,Latin America and the Caribbean
1504,2014,17687108.0,Chile,21337.76,26.187010761499412,Americas,Latin America and the Caribbean
1505,2015,17870122.0,Chile,21574.018,26.54835830288528,Americas,Latin America and the Caribbean
1506,2016,18083880.0,Chile,21715.713,26.950592360623183,Americas,Latin America and the Caribbean
1507,2017,18368582.0,Chile,21709.428,27.39498312605886,Americas,Latin America and the Caribbean
1508,2018,18701452.0,Chile,22175.664,27.879102234353866,Americas,Latin America and the Caribbean
1509,2019,19039484.0,Chile,21924.408,28.40410785900092,Americas,Latin America and the Caribbean
1510,2020,19300318.0,Chile,20205.87,28.97,Americas,Latin America and the Caribbean
1541,1982,1013483200.0,China,2128.0,27.8584,Asia,Eastern Asia
1542,1982,1013483200.0,China,2128.0,27.8584,Asia,Eastern Asia
1543,1983,1029226880.0,China,2227.0,28.3431,Asia,Eastern Asia
1544,1983,1029226880.0,China,2227.0,28.3431,Asia,Eastern Asia
1545,1984,1044172224.0,China,2444.0,26.9005,Asia,Eastern Asia
1546,1984,1044172224.0,China,2444.0,26.9005,Asia,Eastern Asia
1547,1985,1060240000.0,China,2619.0,25.7763,Asia,Eastern Asia
1548,1985,1060240000.0,China,2619.0,25.7763,Asia,Eastern Asia
1549,1986,1077770496.0,China,2748.0,25.6249,Asia,Eastern Asia
1550,1986,1077770496.0,China,2748.0,25.6249,Asia,Eastern Asia
1551,1987,1096851840.0,China,2931.0,23.4438,Asia,Eastern Asia
1552,1987,1096851840.0,China,2931.0,23.4438,Asia,Eastern Asia
1553,1988,1115889792.0,China,3045.0,20.8538,Asia,Eastern Asia
1554,1988,1115889792.0,China,3045.0,20.8538,Asia,Eastern Asia
1555,1989,1134414720.0,China,3022.0,21.57448,Asia,Eastern Asia
1556,1989,1134414720.0,China,3022.0,21.57448,Asia,Eastern Asia
1557,1990,1153704192.0,China,2982.0,21.2184,Asia,Eastern Asia
1558,1990,1153704192.0,China,2982.0,21.2184,Asia,Eastern Asia
1559,1991,1170626176.0,China,3051.3152,19.420102,Asia,Eastern Asia
1560,1991,1170626176.0,China,3051.3152,19.420102,Asia,Eastern Asia
1561,1992,1183813376.0,China,3227.7441,17.39002,Asia,Eastern Asia
1562,1992,1183813376.0,China,3227.7441,17.39002,Asia,Eastern Asia
1563,1993,1195855616.0,China,3506.48,15.724224,Asia,Eastern Asia
1564,1993,1195855616.0,China,3506.48,15.724224,Asia,Eastern Asia
1565,1994,1207286656.0,China,3730.164,14.550388,Asia,Eastern Asia
1566,1994,1207286656.0,China,3730.164,14.550388,Asia,Eastern Asia
1567,1995,1218144384.0,China,3999.7292,13.244756,Asia,Eastern Asia
1568,1995,1218144384.0,China,3999.7292,13.244756,Asia,Eastern Asia
1569,1996,1228298880.0,China,4219.644,12.856743,Asia,Eastern Asia
1570,1996,1228298880.0,China,4219.644,12.856743,Asia,Eastern Asia
1571,1997,1237801472.0,China,4310.828,13.911759,Asia,Eastern Asia
1572,1997,1237801472.0,China,4310.828,13.911759,Asia,Eastern Asia
1573,1998,1246836096.0,China,4309.847,15.776116,Asia,Eastern Asia
1574,1998,1246836096.0,China,4309.847,15.776116,Asia,Eastern Asia
1575,1999,1255433216.0,China,4466.7363,17.449483,Asia,Eastern Asia
1576,1999,1255433216.0,China,4466.7363,17.449483,Asia,Eastern Asia
1577,2000,1264099072.0,China,4730.3545,17.786586,Asia,Eastern Asia
1578,2000,1264099072.0,China,4730.3545,17.786586,Asia,Eastern Asia
1579,2001,1272739584.0,China,4995.1445,18.63672,Asia,Eastern Asia
1580,2001,1272739584.0,China,4995.1445,18.63672,Asia,Eastern Asia
1581,2002,1280926080.0,China,5343.1123,19.441995,Asia,Eastern Asia
1582,2002,1280926080.0,China,5343.1123,19.441995,Asia,Eastern Asia
1583,2003,1288873344.0,China,5649.4634,19.312053,Asia,Eastern Asia
1584,2003,1288873344.0,China,5649.4634,19.312053,Asia,Eastern Asia
1585,2004,1296816768.0,China,6067.5913,18.610355,Asia,Eastern Asia
1586,2004,1296816768.0,China,6067.5913,18.610355,Asia,Eastern Asia
1587,2005,1304887552.0,China,6626.592,19.048895,Asia,Eastern Asia
1588,2005,1304887552.0,China,6626.592,19.048895,Asia,Eastern Asia
1589,2006,1313086592.0,China,7271.0356,19.359913,Asia,Eastern Asia
1590,2006,1313086592.0,China,7271.0356,19.359913,Asia,Eastern Asia
1591,2007,1321513216.0,China,7895.713,19.29201,Asia,Eastern Asia
1592,2007,1321513216.0,China,7895.713,19.29201,Asia,Eastern Asia
1593,2008,1330167168.0,China,8190.1123,20.458074,Asia,Eastern Asia
1594,2008,1330167168.0,China,8190.1123,20.458074,Asia,Eastern Asia
1595,2009,1339125632.0,China,8734.041,23.53785,Asia,Eastern Asia
1596,2009,1339125632.0,China,8734.041,23.53785,Asia,Eastern Asia
1597,2010,1348191360.0,China,9658.419,23.133888,Asia,Eastern Asia
1598,2010,1348191360.0,China,9658.419,23.133888,Asia,Eastern Asia
1599,2011,1357095424.0,China,10221.0,24.4052,Asia,Eastern Asia
1600,2011,1357095424.0,China,10221.0,24.4052,Asia,Eastern Asia
1601,2012,1366560768.0,China,10946.834,24.84691182124921,Asia,Eastern Asia
1602,2012,1366560768.0,China,10946.834,24.84691182124921,Asia,Eastern Asia
1603,2013,1376100352.0,China,11731.295,26.066890400411744,Asia,Eastern Asia
1604,2013,1376100352.0,China,11731.295,26.066890400411744,Asia,Eastern Asia
1605,2014,1385189632.0,China,12515.198,27.36903428763069,Asia,Eastern Asia
1606,2014,1385189632.0,China,12515.198,27.36903428763069,Asia,Eastern Asia
1607,2015,1393715456.0,China,13325.432,28.75655979658684,Asia,Eastern Asia
1608,2015,1393715456.0,China,13325.432,28.75655979658684,Asia,Eastern Asia
1609,2016,1401889664.0,China,14138.955,30.2294669272802,Asia,Eastern Asia
1610,2016,1401889664.0,China,14138.955,30.2294669272802,Asia,Eastern Asia
1611,2017,1410275968.0,China,15030.447,31.792142245531096,Asia,Eastern Asia
1612,2017,1410275968.0,China,15030.447,31.792142245531096,Asia,Eastern Asia
1613,2018,1417069440.0,China,15977.008,33.43604654195019,Asia,Eastern Asia
1614,2018,1417069440.0,China,15977.008,33.43604654195019,Asia,Eastern Asia
1615,2019,1421864064.0,China,16879.54,35.1653324601065,Asia,Eastern Asia
1616,2019,1421864064.0,China,16879.54,35.1653324601065,Asia,Eastern Asia
1617,2020,1424929792.0,China,17225.969,36.98,Asia,Eastern Asia
1618,2020,1424929792.0,China,17225.969,36.98,Asia,Eastern Asia
1619,1905,4457462.0,Colombia,1062.0,5.4,Americas,Latin America and the Caribbean
1620,1906,4548777.0,Colombia,1070.0,7.0,Americas,Latin America and the Caribbean
1621,1907,4641963.0,Colombia,1119.0,10.5,Americas,Latin America and the Caribbean
1622,1908,4737057.0,Colombia,1160.0,9.2,Americas,Latin America and the Caribbean
1623,1909,4837936.0,Colombia,1197.0,8.5,Americas,Latin America and the Caribbean
1624,1910,4944811.0,Colombia,1242.0,5.9,Americas,Latin America and the Caribbean
1625,1911,5057903.0,Colombia,1278.0,5.3,Americas,Latin America and the Caribbean
1626,1912,5177435.0,Colombia,1317.0,5.0,Americas,Latin America and the Caribbean
1627,1913,5303643.0,Colombia,1347.0,5.6,Americas,Latin America and the Caribbean
1628,1914,5432927.0,Colombia,1372.0,5.6,Americas,Latin America and the Caribbean
1629,1915,5565363.0,Colombia,1407.0,4.1,Americas,Latin America and the Caribbean
1630,1916,5701026.0,Colombia,1452.0,6.3,Americas,Latin America and the Caribbean
1631,1917,5839997.0,Colombia,1482.0,4.5,Americas,Latin America and the Caribbean
1632,1918,5981524.0,Colombia,1535.0,5.1,Americas,Latin America and the Caribbean
1633,1919,6126807.0,Colombia,1629.0,4.0,Americas,Latin America and the Caribbean
1634,1920,6275946.0,Colombia,1707.0,4.4,Americas,Latin America and the Caribbean
1635,1921,6429040.0,Colombia,1769.0,4.7,Americas,Latin America and the Caribbean
1636,1922,6586195.0,Colombia,1851.0,4.7,Americas,Latin America and the Caribbean
1637,1923,6747518.0,Colombia,1930.0,5.5,Americas,Latin America and the Caribbean
1638,1924,6912793.0,Colombia,2000.0,4.7,Americas,Latin America and the Caribbean
1639,1925,7082116.0,Colombia,2000.0,4.8,Americas,Latin America and the Caribbean
1640,1926,7255586.0,Colombia,2136.0,5.5,Americas,Latin America and the Caribbean
1641,1927,7433305.0,Colombia,2270.0,6.4,Americas,Latin America and the Caribbean
1642,1928,7615377.0,Colombia,2375.0,6.2,Americas,Latin America and the Caribbean
1643,1929,7786555.0,Colombia,2399.0,6.2,Americas,Latin America and the Caribbean
1644,1930,7946343.0,Colombia,2350.0,5.3,Americas,Latin America and the Caribbean
1645,1931,8094230.0,Colombia,2308.0,6.9,Americas,Latin America and the Caribbean
1646,1932,8229689.0,Colombia,2409.0,7.0,Americas,Latin America and the Caribbean
1647,1933,8352177.0,Colombia,2514.0,6.4,Americas,Latin America and the Caribbean
1648,1934,8476488.0,Colombia,2432.0,4.8,Americas,Latin America and the Caribbean
1649,1935,8602649.0,Colombia,2673.0,4.1,Americas,Latin America and the Caribbean
1650,1936,8730688.0,Colombia,2780.0,4.6,Americas,Latin America and the Caribbean
1651,1937,8860633.0,Colombia,2791.0,5.1,Americas,Latin America and the Caribbean
1652,1938,8992512.0,Colombia,2938.0,4.9,Americas,Latin America and the Caribbean
1653,1939,9142620.0,Colombia,3037.0,4.6,Americas,Latin America and the Caribbean
1654,1940,9311615.0,Colombia,3021.0,6.3,Americas,Latin America and the Caribbean
1655,1941,9500171.0,Colombia,2992.0,5.2,Americas,Latin America and the Caribbean
1656,1942,9708983.0,Colombia,2920.0,6.0,Americas,Latin America and the Caribbean
1657,1943,9938765.0,Colombia,2856.0,5.2,Americas,Latin America and the Caribbean
1658,1944,10173986.0,Colombia,2970.0,4.5,Americas,Latin America and the Caribbean
1659,1945,10414773.0,Colombia,3027.0,4.8,Americas,Latin America and the Caribbean
1660,1946,10661259.0,Colombia,3215.0,5.5,Americas,Latin America and the Caribbean
1661,1947,10913579.0,Colombia,3255.0,6.2,Americas,Latin America and the Caribbean
1662,1948,11171870.0,Colombia,3268.0,5.9,Americas,Latin America and the Caribbean
1663,1949,11456827.0,Colombia,3359.0,5.4,Americas,Latin America and the Caribbean
1664,1950,11769747.0,Colombia,3432.0,5.8,Americas,Latin America and the Caribbean
1665,1951,12087061.0,Colombia,3427.0,5.4,Americas,Latin America and the Caribbean
1666,1952,12419969.0,Colombia,3529.0,5.8,Americas,Latin America and the Caribbean
1667,1953,12767245.0,Colombia,3629.0,6.7,Americas,Latin America and the Caribbean
1668,1954,13130655.0,Colombia,3759.0,6.8,Americas,Latin America and the Caribbean
1669,1955,13512614.0,Colombia,3783.0,10.3,Americas,Latin America and the Caribbean
1670,1956,13911411.0,Colombia,3811.0,8.0,Americas,Latin America and the Caribbean
1671,1957,14329364.0,Colombia,3826.0,6.1,Americas,Latin America and the Caribbean
1672,1958,14760804.0,Colombia,3798.0,6.3,Americas,Latin America and the Caribbean
1673,1959,15211086.0,Colombia,3942.0,6.3,Americas,Latin America and the Caribbean
1674,1960,15687692.0,Colombia,3980.0,6.9,Americas,Latin America and the Caribbean
1675,1961,16182421.0,Colombia,4049.0,8.8,Americas,Latin America and the Caribbean
1676,1962,16691286.0,Colombia,4135.0,8.1,Americas,Latin America and the Caribbean
1677,1963,17210954.0,Colombia,4140.0,9.3,Americas,Latin America and the Caribbean
1678,1964,17739760.0,Colombia,4264.0,8.6,Americas,Latin America and the Caribbean
1679,1965,18275818.0,Colombia,4286.0,7.3,Americas,Latin America and the Caribbean
1680,1966,18811410.0,Colombia,4383.0,8.4,Americas,Latin America and the Caribbean
1681,1967,19343968.0,Colombia,4438.0,8.6,Americas,Latin America and the Caribbean
1682,1968,19872508.0,Colombia,4581.0,9.3,Americas,Latin America and the Caribbean
1683,1969,20392264.0,Colombia,4744.0,9.6,Americas,Latin America and the Caribbean
1684,1970,20905256.0,Colombia,4932.0,10.5,Americas,Latin America and the Caribbean
1685,1971,21405412.0,Colombia,5091.0,10.9,Americas,Latin America and the Caribbean
1686,1972,21898060.0,Colombia,5348.0,10.8,Americas,Latin America and the Caribbean
1687,1973,22396324.0,Colombia,5577.0,10.0,Americas,Latin America and the Caribbean
1688,1974,22897878.0,Colombia,5767.0,9.4,Americas,Latin America and the Caribbean
1689,1975,23403732.0,Colombia,5772.0,10.2,Americas,Latin America and the Caribbean
1690,1976,23913004.0,Colombia,5918.0,8.6,Americas,Latin America and the Caribbean
1691,1977,24443926.0,Colombia,6046.0,8.2,Americas,Latin America and the Caribbean
1692,1978,25003606.0,Colombia,6443.0,8.5,Americas,Latin America and the Caribbean
1693,1979,25579328.0,Colombia,6658.0,9.0,Americas,Latin America and the Caribbean
1694,1980,26176206.0,Colombia,6786.0,10.1,Americas,Latin America and the Caribbean
1695,1981,26785992.0,Colombia,6782.0,10.5,Americas,Latin America and the Caribbean
1696,1982,27405200.0,Colombia,6698.0,11.3,Americas,Latin America and the Caribbean
1697,1983,28042326.0,Colombia,6655.0,10.8,Americas,Latin America and the Caribbean
1698,1984,28689038.0,Colombia,6741.0,11.0,Americas,Latin America and the Caribbean
1699,1985,29326256.0,Colombia,6809.0,11.4,Americas,Latin America and the Caribbean
1700,1986,29960106.0,Colombia,7071.0,10.7,Americas,Latin America and the Caribbean
1701,1987,30603052.0,Colombia,7296.0,10.8,Americas,Latin America and the Caribbean
1702,1988,31256726.0,Colombia,7442.0,11.5,Americas,Latin America and the Caribbean
1703,1989,31923126.0,Colombia,7533.0,11.4,Americas,Latin America and the Caribbean
1704,1990,32601396.0,Colombia,7693.0,10.4,Americas,Latin America and the Caribbean
1705,1991,33272632.0,Colombia,7713.022,11.6,Americas,Latin America and the Caribbean
1706,1992,33939044.0,Colombia,7888.1055,13.2,Americas,Latin America and the Caribbean
1707,1993,34614732.0,Colombia,8180.8706,13.1,Americas,Latin America and the Caribbean
1708,1994,35295460.0,Colombia,8447.857,14.0,Americas,Latin America and the Caribbean
1709,1995,35970104.0,Colombia,8735.884,14.8,Americas,Latin America and the Caribbean
1710,1996,36632576.0,Colombia,8770.583,17.6,Americas,Latin America and the Caribbean
1711,1997,37291948.0,Colombia,8952.473,18.3,Americas,Latin America and the Caribbean
1712,1998,37944416.0,Colombia,8863.262,19.9,Americas,Latin America and the Caribbean
1713,1999,38585040.0,Colombia,8382.14,22.6,Americas,Latin America and the Caribbean
1714,2000,39215136.0,Colombia,8496.792,30.09892,Americas,Latin America and the Caribbean
1715,2001,39837876.0,Colombia,8528.033,31.89531,Americas,Latin America and the Caribbean
1716,2002,40454056.0,Colombia,8630.542,31.529,Americas,Latin America and the Caribbean
1717,2003,41057688.0,Colombia,8855.218,31.22393,Americas,Latin America and the Caribbean
1718,2004,41648272.0,Colombia,9211.279,30.11737,Americas,Latin America and the Caribbean
1719,2005,42220944.0,Colombia,9524.723,29.18519,Americas,Latin America and the Caribbean
1720,2006,42772912.0,Colombia,10039.684,31.99686,Americas,Latin America and the Caribbean
1721,2007,43306592.0,Colombia,10602.305,32.26999,Americas,Latin America and the Caribbean
1722,2008,43815316.0,Colombia,10846.737,29.75929,Americas,Latin America and the Caribbean
1723,2009,44313916.0,Colombia,10894.103,32.39322,Americas,Latin America and the Caribbean
1724,2010,44816104.0,Colombia,11191.687,30.4603,Americas,Latin America and the Caribbean
1725,2011,45308896.0,Colombia,11788.0,30.24392,Americas,Latin America and the Caribbean
1726,2012,45782420.0,Colombia,12129.81,27.899934763387467,Americas,Latin America and the Caribbean
1727,2013,46237928.0,Colombia,12633.481,28.259055635373635,Americas,Latin America and the Caribbean
1728,2014,46677944.0,Colombia,12981.565,28.712687037156837,Americas,Latin America and the Caribbean
1729,2015,47119728.0,Colombia,13237.291,29.261679541657763,Americas,Latin America and the Caribbean
1730,2016,47625960.0,Colombia,13367.445,29.90603314887644,Americas,Latin America and the Caribbean
1731,2017,48351668.0,Colombia,13380.643,30.647905463998992,Americas,Latin America and the Caribbean
