,Country,Region,Population,Average Government Expenditure as % of GDP,Percentage change in GDP per capita USD,start_year,end_year
1201,Italy,Europe,36789373.0,36.773698333333336,-3.4941329856584047,1914,1919
1202,Japan,Asia,55611871.0,1.7984885000000002,36.53829580406174,1914,1919
1203,Mexico,Americas,14502107.0,3.4737517575121504,19.531639262580967,1914,1919
1204,Netherlands,Europe,6736779.0,0.9324988333333334,6.552059682127798,1914,1919
1205,New Zealand,Oceania,1217578.0,15.173670000000001,1.8135654697134518,1914,1919
1206,Norway,Europe,2620044.0,7.451948833333333,6.20387453874538,1914,1919
1207,Peru,Americas,4635090.0,4.322115,21.424148606811144,1914,1919
1208,Portugal,Europe,6016799.0,11.863306138935522,-6.733167082294267,1914,1919
1209,Russia,Europe,76995402.0,22.51455872509497,-40.34664570162781,1914,1919
1210,South Africa,Africa,7042968.0,21.525605,68.50986812142669,1914,1919
1211,Spain,Europe,21105927.0,14.95784,2.1175787421152004,1914,1919
1212,Sweden,Europe,5840331.0,10.680749493333332,-3.7409149209063686,1914,1919
1213,Switzerland,Europe,3854970.0,2.3308940975584584,-11.165052173943268,1914,1919
1214,United Kingdom,Europe,46487478.0,51.25791833333333,-6.469068995203542,1914,1919
1215,United States,Americas,102419259.0,8.997019666666667,14.87854718342656,1914,1919
1216,Argentina,Americas,8818354.0,7.16611,7.058596016244434,1915,1920
1217,Australia,Oceania,5274343.0,7.944998666666667,-2.67742761977966,1915,1920
1218,Austria,Europe,6486069.0,17.52698540188196,-9.08016079451407,1915,1920
1219,Belgium,Europe,7551028.0,13.293576596325856,2.682926829268295,1915,1920
1220,Brazil,Americas,27593186.0,13.950016666666665,20.817120622568087,1915,1920
1221,Canada,Americas,8571309.0,16.085493833333334,-8.78909144805099,1915,1920
1222,Chile,Americas,4044201.0,7.945,11.408339889850506,1915,1920
1223,Colombia,Americas,6275946.0,4.733333333333333,21.32196162046909,1915,1920
1224,Denmark,Europe,3241362.0,7.544105833333333,5.662570574559944,1915,1920
1225,Finland,Europe,3134300.0,15.6827655,-1.9333333333333313,1915,1920
1226,France,Europe,38529587.0,12.501747324355593,-0.6374348078037495,1915,1920
1227,Germany,Europe,63273356.0,18.110226912485988,-3.549015364639685,1915,1920
1228,Greece,Europe,5771532.0,21.605861540244945,25.356750823271135,1915,1920
1229,Iceland,Europe,97534.0,10.037978333333333,-20.303971438673784,1915,1920
1230,India,Asia,300639878.0,7.087538833333333,-8.083560399636692,1915,1920
1231,Italy,Europe,36967588.0,36.191091666666665,4.036243822075791,1915,1920
1232,Japan,Asia,56328237.0,1.7653998333333334,18.387173706154947,1915,1920
1233,Mexico,Americas,14579605.0,3.552024779340973,29.019211324570282,1915,1920
1234,Netherlands,Europe,6834137.0,0.975018,7.494407158836691,1915,1920
1235,New Zealand,Oceania,1239349.0,15.533611666666667,9.03358797138354,1915,1920
1236,Norway,Europe,2642453.0,7.804535166666667,7.533469480372146,1915,1920
1237,Peru,Americas,4699402.0,3.9793983333333336,12.752452394691293,1915,1920
1238,Portugal,Europe,6054309.0,12.400511518310184,0.10219724067450642,1915,1920
1239,Russia,Europe,77706431.0,21.85546019892126,-42.73011702492595,1915,1920
1240,South Africa,Africa,7168076.0,20.789136666666668,40.145909345108734,1915,1920
1241,Spain,Europe,21275357.0,14.952399999999999,9.119947104768977,1915,1920
1242,Sweden,Europe,5876734.0,10.771364087333334,-1.0948151208427959,1915,1920
1243,Switzerland,Europe,3870407.0,1.9296827126670293,-1.277600094057596,1915,1920
1244,United Kingdom,Europe,46564792.0,51.2789,-18.77532121773353,1915,1920
1245,United States,Americas,103898175.0,10.045495166666667,10.789294008616368,1915,1920
1246,Venezuela,Americas,3255672.0,8.58333,,1915,1920
1247,Argentina,Americas,9069751.0,6.901601666666667,12.299573777146344,1916,1921
1248,Australia,Oceania,5377647.0,8.265049,0.6816720257234676,1916,1921
1249,Austria,Europe,6493353.0,17.483946415727406,0.8355216042014835,1916,1921
1250,Belgium,Europe,7583777.0,13.758992183208305,-0.5843456866061802,1916,1921
1251,Brazil,Americas,28166360.0,13.379833333333332,19.88416988416988,1916,1921
1252,Canada,Americas,8732206.0,16.359946666666666,-27.747772076694577,1916,1921
1253,Chile,Americas,4096300.0,8.103333333333333,-18.978260869565222,1916,1921
1254,Colombia,Americas,6429040.0,4.833333333333333,21.83195592286502,1916,1921
1255,Denmark,Europe,3273940.0,8.227133499999999,-1.6607545952918468,1916,1921
1256,Finland,Europe,3160971.0,16.785390500000002,-0.46403712296984034,1916,1921
1257,France,Europe,38594388.0,12.954823133716586,-11.213768115942024,1916,1921
1258,Germany,Europe,63445847.0,17.746351197402475,4.873877725523723,1916,1921
1259,Greece,Europe,5825284.0,21.94650750665932,97.3531310522918,1916,1921
1260,Iceland,Europe,98582.0,11.064913333333331,-1.209900378339357,1916,1921
1261,India,Asia,302525896.0,7.099257333333334,-4.416961130742047,1916,1921
1262,Italy,Europe,37194808.0,33.80772666666667,-7.153729071537295,1916,1921
1263,Japan,Asia,57076902.0,1.791228,14.670303861008094,1916,1921
1264,Mexico,Americas,14701588.0,3.727720140952798,19.34272300469484,1916,1921
1265,Netherlands,Europe,6932291.0,1.0409096666666666,12.004440215667621,1916,1921
1266,New Zealand,Oceania,1261836.0,16.10924,0.15929420414164674,1916,1921
1267,Norway,Europe,2663094.0,9.128322666666667,-12.096606287736833,1916,1921
1268,Peru,Americas,4767491.0,4.13981,6.0878771836950785,1916,1921
1269,Portugal,Europe,6103537.0,13.03839611439146,4.524656837824104,1916,1921
1270,Russia,Europe,78424026.0,21.179286532171727,-47.40629345677048,1916,1921
1271,South Africa,Africa,7303334.0,20.168166666666668,20.899357851703382,1916,1921
1272,Spain,Europe,21460007.0,15.493063333333334,7.974835485721976,1916,1921
1273,Sweden,Europe,5909474.0,11.216994540666667,-11.078488941084363,1916,1921
1274,Switzerland,Europe,3886419.0,1.510889627626451,-25.747862525864175,1916,1921
1275,United Kingdom,Europe,46584515.0,48.95588166666667,-21.948977246609978,1916,1921
1276,United States,Americas,105407425.0,11.055868166666665,-5.355330296840643,1916,1921
1277,Venezuela,Americas,3283389.0,8.4121705,,1916,1921
1278,Argentina,Americas,9334686.0,6.953298333333334,30.33505734202833,1917,1922
1279,Australia,Oceania,5481442.0,8.049663,5.695953908602847,1917,1922
1280,Austria,Europe,6508355.0,17.44320548605572,11.25667151868026,1917,1922
1281,Belgium,Europe,7625781.0,14.245476180297905,25.40559814583705,1917,1922
1282,Brazil,Americas,28747505.0,12.97775,19.7974217311234,1917,1922
1283,Canada,Americas,8891519.0,15.902633333333334,-20.998301319743895,1917,1922
1284,Chile,Americas,4150784.0,8.578333333333333,-17.463752434537984,1917,1922
1285,Colombia,Americas,6586195.0,4.566666666666666,24.898785425101224,1917,1922
1286,Denmark,Europe,3304937.0,9.0533825,15.195143104943632,1917,1922
1287,Finland,Europe,3189690.0,17.583702166666665,30.15873015873016,1917,1922
1288,France,Europe,38752667.0,13.441804795122481,21.187868576242618,1917,1922
1289,Germany,Europe,63744670.0,17.366204236363128,12.85866099893731,1917,1922
1290,Greece,Europe,5884107.0,22.300787252247886,131.43491124260356,1917,1922
1291,Iceland,Europe,99639.0,11.795323333333334,13.105420402413204,1917,1922
1292,India,Asia,304937193.0,7.134864666666666,0.5400540054005365,1917,1922
1293,Italy,Europe,37471567.0,32.98442666666667,-0.6826801517067049,1917,1922
1294,Japan,Asia,57858589.0,1.8808366666666665,10.310877035455412,1917,1922
1295,Mexico,Americas,14868662.0,3.9345266666666667,15.405405405405403,1917,1922
1296,Netherlands,Europe,7031246.0,1.1280575,26.811970247362037,1917,1922
1297,New Zealand,Oceania,1285060.0,17.157768333333333,-3.3446072904922963,1917,1922
1298,Norway,Europe,2681936.0,10.585860333333335,6.6262249183387745,1917,1922
1299,Peru,Americas,4839450.0,4.419418333333334,10.858324715615296,1917,1922
1300,Portugal,Europe,6164649.0,14.503869,17.96066252587991,1917,1922
1301,Russia,Europe,79148248.0,20.49239822773198,-31.339216890730103,1917,1922
1302,South Africa,Africa,7449070.0,20.994003333333335,9.046336123263355,1917,1922
1303,Spain,Europe,21660122.0,15.819348333333332,13.721508866403465,1917,1922
1304,Sweden,Europe,5938507.0,11.888860056833332,1.4377995415711498,1917,1922
1305,Switzerland,Europe,3903008.0,1.1088093774903718,-8.404010557966279,1917,1922
1306,United Kingdom,Europe,46546526.0,41.739255,-14.702827466820544,1917,1922
1307,United States,Americas,106947578.0,11.761148166666667,2.4632519056557944,1917,1922
1308,Venezuela,Americas,3313541.0,8.085146333333334,,1917,1922
1309,Argentina,Americas,9613722.0,6.947513333333333,20.011589723778258,1918,1923
1310,Australia,Oceania,5585709.0,7.391838833333334,12.813522355507079,1918,1923
1311,Austria,Europe,6531083.0,17.41883924996,11.220230788116869,1918,1923
1312,Belgium,Europe,7677110.0,14.744843087001959,58.46491228070177,1918,1923
1313,Brazil,Americas,29336703.0,12.184858333333333,29.39481268011528,1918,1923
1314,Canada,Americas,9049130.0,15.167268333333332,-10.467580166690215,1918,1923
1315,Chile,Americas,4207703.0,9.028333333333334,-1.9122120817036126,1918,1923
1316,Colombia,Americas,6747518.0,4.733333333333333,25.73289902280129,1918,1923
1317,Denmark,Europe,3334316.0,9.257240333333334,31.791802684076885,1918,1923
1318,Finland,Europe,3220489.0,18.6674505,59.61538461538463,1918,1923
1319,France,Europe,39004517.0,13.952404700722594,56.690233045299806,1918,1923
1320,Germany,Europe,64170268.0,16.990764095681463,-7.8233438485804445,1918,1923
1321,Greece,Europe,5948086.0,22.664181263400252,39.05221588415972,1918,1923
1322,Iceland,Europe,100704.0,11.02219,14.206720871550438,1918,1923
1323,India,Asia,307879422.0,6.082387999999999,10.53719008264462,1918,1923
1324,Italy,Europe,37798403.0,30.140726666666666,10.165975103734448,1918,1923
1325,Japan,Asia,58674033.0,2.0422053333333334,9.082323520390867,1918,1923
1326,Mexico,Americas,15081445.0,4.246236666666666,12.99826689774697,1918,1923
1327,Netherlands,Europe,7131002.0,2.6587958333333335,38.27437769043609,1918,1923
1328,New Zealand,Oceania,1309037.0,18.330871666666667,4.739397036280013,1918,1923
1329,Norway,Europe,2698948.0,11.772462666666668,21.05393984588615,1918,1923
1330,Peru,Americas,4915376.0,4.62645,17.38677771993753,1918,1923
1331,Portugal,Europe,6237814.0,14.841444000000001,28.09601745771959,1918,1923
1332,Russia,Europe,79879158.0,19.795098875547307,7.447384316496342,1918,1923
1333,South Africa,Africa,7605625.0,21.4843,4.6513046030380645,1918,1923
1334,Spain,Europe,21875945.0,16.260765000000003,15.231668386761577,1918,1923
1335,Sweden,Europe,5963789.0,11.075431733666667,13.283716734325669,1918,1923
1336,Switzerland,Europe,3920181.0,0.7576893645407621,7.794564382514979,1918,1923
1337,United Kingdom,Europe,46450703.0,34.736981666666665,-12.08574739281576,1918,1923
1338,United States,Americas,108519213.0,11.951280500000001,5.729342643601476,1918,1923
1339,Venezuela,Americas,3346167.0,8.04366675,,1918,1923
1340,Argentina,Americas,9901098.0,7.139435,22.633276418136973,1919,1924
1341,Australia,Oceania,5691958.0,6.768245833333334,14.872954636158031,1919,1924
1342,Austria,Europe,6553892.0,17.11819197489897,40.01666203832268,1919,1924
1343,Belgium,Europe,7728784.0,17.743221507666696,36.85671973343205,1919,1924
1344,Brazil,Americas,29937978.0,10.768425,14.3847487001733,1919,1924
1345,Bulgaria,Europe,5366749.0,14.592,,1919,1924
1346,Canada,Americas,9209535.0,13.947178333333333,-1.0458944739306864,1919,1924
1347,Chile,Americas,4265403.0,9.505,24.033220866856997,1919,1924
1348,Colombia,Americas,6912793.0,4.666666666666667,22.774708410067525,1919,1924
1349,Denmark,Europe,3363956.0,9.326813666666666,17.30862993661628,1919,1924
1350,Finland,Europe,3251585.0,17.977171666666667,34.127884979190306,1919,1924
1351,France,Europe,39258004.0,12.838166498413619,48.64985494309306,1919,1924
1352,Germany,Europe,64598707.0,16.64073243775943,23.702086365841836,1919,1924
1353,Greece,Europe,6012762.0,23.032455166149475,61.447562776957156,1919,1924
1354,Iceland,Europe,101781.0,10.531015,4.809575527776455,1919,1924
1355,India,Asia,310850039.0,5.924213333333333,1.0000000000000009,1919,1924
1356,Italy,Europe,38128090.0,26.622951666666665,16.833288300459337,1919,1924
1357,Japan,Asia,59500970.0,2.234595166666667,3.014681365738081,1919,1924
1358,Mexico,Americas,15297272.0,4.413611666666667,5.168820341809077,1919,1924
1359,Netherlands,Europe,7232174.0,4.0683283333333335,18.76712328767123,1919,1924
1360,New Zealand,Oceania,1333463.0,19.124206666666666,-2.6481415508846973,1919,1924
1361,Norway,Europe,2716069.0,11.770961833333333,3.952225841476653,1919,1924
1362,Peru,Americas,4992494.0,4.999701666666667,23.865374808771044,1919,1924
1363,Portugal,Europe,6311847.0,14.657365666666665,19.41176470588235,1919,1924
1364,Russia,Europe,80616819.0,19.087089785039364,35.76490361249387,1919,1924
1365,South Africa,Africa,7765470.0,21.743461666666665,6.0806538642711905,1919,1924
1366,Spain,Europe,22093919.0,17.110295,16.31965077754782,1919,1924
1367,Sweden,Europe,5989178.0,9.701851932,19.142793693093484,1919,1924
1368,Switzerland,Europe,3937429.0,0.4914264624324865,21.464280061204043,1919,1924
1369,United Kingdom,Europe,46355077.0,29.784345000000002,3.1426692965154546,1919,1924
1370,United States,Americas,110113945.0,9.478943666666668,6.477964129388369,1919,1924
1371,Venezuela,Americas,3379114.0,8.1914684,,1919,1924
1372,Argentina,Americas,10197065.0,7.417908333333333,12.843208092485558,1920,1925
1373,Australia,Oceania,5800229.0,6.076146333333334,16.50651572989339,1920,1925
1374,Austria,Europe,6576779.0,16.644265792751288,39.58387516254875,1920,1925
1375,Belgium,Europe,7780807.0,18.244973135212163,17.783056215360247,1920,1925
1376,Brazil,Americas,30551576.0,10.227851666666668,4.508856682769724,1920,1925
1377,Bulgaria,Europe,5460137.0,14.1868,,1920,1925
1378,Canada,Americas,9372783.0,12.266694999999999,12.41468963275918,1920,1925
1379,Chile,Americas,4323894.0,10.065,15.419020715630882,1920,1925
1380,Colombia,Americas,7082116.0,4.8,17.164616285881664,1920,1925
1381,Denmark,Europe,3393860.0,9.443583166666667,9.66525223950967,1920,1925
1382,Finland,Europe,3282981.0,17.72447,26.138681169272605,1920,1925
1383,France,Europe,39513139.0,13.295837399918739,29.10186625194402,1920,1925
1384,Germany,Europe,65030007.0,15.750131225109229,26.318151222795592,1920,1925
1385,Greece,Europe,6078140.0,23.40139764004655,49.34325744308232,1920,1925
1386,Iceland,Europe,102870.0,10.583153333333334,23.93570943073953,1920,1925
1387,India,Asia,313849318.0,5.812530166666666,9.980237154150196,1920,1925
1388,Italy,Europe,38460652.0,23.98420833333333,20.876220638690945,1920,1925
1389,Japan,Asia,60339562.0,2.2972706666666665,14.808243708797386,1920,1925
1390,Mexico,Americas,15516188.0,5.059981666666666,3.4482758620689724,1920,1925
1391,Netherlands,Europe,7334781.0,5.437245,19.206184034487883,1920,1925
1392,New Zealand,Oceania,1358344.0,19.560773333333334,-6.194395017793597,1920,1925
1393,Norway,Europe,2733298.0,11.7814105,-0.1266089892382305,1920,1925
1394,Peru,Americas,5070822.0,5.2897533333333335,25.63971340839304,1920,1925
1395,Portugal,Europe,6386759.0,14.216648166666667,17.662072485962234,1920,1925
1396,Russia,Europe,81361291.0,18.3680282463106,66.73574016640758,1920,1925
1397,South Africa,Africa,7928675.0,22.22765,11.815208015612377,1920,1925
1398,Spain,Europe,22314065.0,16.792488333333335,14.844708390215144,1920,1925
1399,Sweden,Europe,6014675.0,10.033909216333333,14.619883040935665,1920,1925
1400,Switzerland,Europe,3954753.0,0.3442429833772834,13.86927100834816,1920,1925
1401,United Kingdom,Europe,46259648.0,27.91822,16.844805472424106,1920,1925
1402,United States,Americas,111732111.0,6.013324333333333,9.818301658231189,1920,1925
1403,Venezuela,Americas,3412385.0,8.486906166666666,20.283762480294264,1920,1925
1404,Argentina,Americas,10501879.0,7.879313333333333,15.055123802638715,1921,1926
1405,Australia,Oceania,5910560.0,5.776895666666667,13.477261113949934,1921,1926
1406,Austria,Europe,6599747.0,16.477756305532864,28.787878787878785,1921,1926
1407,Belgium,Europe,7833179.0,18.735825485974548,17.958236658932726,1921,1926
1408,Brazil,Americas,31177749.0,9.462568333333333,4.589371980676327,1921,1926
1409,Bulgaria,Europe,5555149.0,13.220933333333333,,1921,1926
1410,Canada,Americas,9538925.0,11.648936666666666,33.95626985610167,1921,1926
1411,Chile,Americas,4383188.0,10.945,26.16045076469009,1921,1926
1412,Colombia,Americas,7255586.0,4.983333333333333,20.746184284906732,1921,1926
1413,Denmark,Europe,3424029.0,9.743942666666667,20.16724053123462,1921,1926
1414,Finland,Europe,3314680.0,18.125106666666667,26.97302697302697,1921,1926
1415,France,Europe,39769931.0,14.16574133102858,38.19628647214854,1921,1926
1416,Germany,Europe,65464186.0,15.282940535735785,17.121891561353443,1921,1926
1417,Greece,Europe,6144230.0,23.76647256804061,13.673536146548916,1921,1926
1418,Iceland,Europe,103970.0,9.97737,21.42811813462968,1921,1926
1419,India,Asia,316877536.0,5.534789666666666,5.083179297597051,1921,1926
1420,Ireland,Europe,3382587.0,18.766245,,1921,1926
1421,Italy,Europe,38796116.0,22.52400833333333,25.027322404371578,1921,1926
1422,Japan,Asia,61189973.0,2.3226826666666667,3.5195718590337988,1921,1926
1423,Mexico,Americas,15738237.0,5.560386666666666,8.418568056648311,1921,1926
1424,Netherlands,Europe,7438843.0,6.795426666666667,20.925952144980897,1921,1926
1425,New Zealand,Oceania,1383689.0,19.40894833333333,-4.355272816246636,1921,1926
1426,Norway,Europe,2750636.0,12.167016666666667,12.505921364282324,1921,1926
1427,Peru,Americas,5150378.0,5.619628333333334,32.83433133732534,1921,1926
1428,Portugal,Europe,6462560.0,14.384315,10.019455252918297,1921,1926
1429,Russia,Europe,82112638.0,17.638252081199088,113.04746982296963,1921,1926
1430,South Africa,Africa,8095309.0,22.286388333333335,16.165578101611324,1921,1926
1431,Spain,Europe,22536404.0,16.88271333333333,9.877805962661036,1921,1926
1432,Sweden,Europe,6040280.0,10.383682916833333,26.70041822584195,1921,1926
1433,Switzerland,Europe,3972154.0,0.3501228034404276,44.29282682709139,1921,1926
1434,United Kingdom,Europe,46164416.0,28.119155000000003,15.84216725559482,1921,1926
1435,United States,Americas,113374057.0,5.244285166666667,20.391847713682477,1921,1926
